housing_median_age,total_rooms_log,population_log,median_income_log,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,coords_sum
-0.8417858895562554,-0.6195971194127357,-1.7705509819844871,-0.22776105370617158,0.0,1.0,0.0,0.0,0.0,2.011030753726274
-1.8733585409491647,1.2628183277644802,0.7082836638156921,1.128543630485011,0.0,0.0,0.0,1.0,0.0,-0.9457517528345865
0.9039524435702064,0.07315117450174326,-0.1439958643446917,0.96947269676904,1.0,0.0,0.0,0.0,0.0,-0.1728169067211883
-1.6353033137046473,1.3619947504106682,1.1057328299082012,-0.12942131077466798,1.0,0.0,0.0,0.0,0.0,-0.3323113987763331
1.618118125303759,-0.5098273736638276,-0.30951955496355704,-1.2241189732197866,1.0,0.0,0.0,0.0,0.0,-0.4795370837502888
0.5865454739108498,-0.13544052709470678,0.03126937389563987,-2.1726438040130147,0.0,0.0,0.0,0.0,1.0,-0.5776875403996274
-1.6353033137046473,1.4756328190250292,1.4933305958116752,0.8052607097598474,0.0,1.0,0.0,0.0,0.0,0.5510427110675753
0.6658972163256889,0.3632397605848717,0.2842077762779954,0.9960291252095659,0.0,0.0,0.0,0.0,1.0,-1.24020312278255
-0.12762020782270286,-2.0578400133107917,-1.7930426886019297,-1.4553885543624214,0.0,0.0,0.0,0.0,1.0,-0.5286123120749756
-0.04826846540786368,-0.7116596570796967,0.21892576420604445,-2.0660485322800994,0.0,0.0,0.0,0.0,1.0,-0.4918058908314779
-1.3178963440452904,1.4756328190250292,1.4933305958116752,0.9254099478430472,1.0,0.0,0.0,0.0,0.0,-0.6513003828866227
-0.5243789198968988,0.9342646015492116,0.7549806476640173,-0.5359316219508816,0.0,1.0,0.0,0.0,0.0,1.5080096633984965
0.4278419890811714,-0.6348975212144488,-0.3804675774319748,-1.4139624422037136,0.0,1.0,0.0,0.0,0.0,0.8086876597720588
-0.44502717748205955,0.4993196394897891,0.601561950481071,-0.20452698452779103,1.0,0.0,0.0,0.0,0.0,-0.18508571380234257
-0.6037306623117379,0.6771187534873361,0.48439738817169165,-0.8931397198416545,0.0,1.0,0.0,0.0,0.0,2.072374789132098
0.5865454739108498,-0.05366832449369229,-0.3063036337770178,0.0788050887549161,1.0,0.0,0.0,0.0,0.0,-0.30777378461398974
-0.12762020782270286,-1.0058422854962799,-1.0147941617680656,0.6713551296448955,0.0,0.0,0.0,0.0,1.0,-1.4978480714870335
-0.04826846540786368,0.07514934028655065,1.4933305958116752,-0.6922271862770428,1.0,0.0,0.0,0.0,0.0,-0.07466645007184963
1.8561733525482766,-0.18574961264133086,-0.37540207202406933,-0.6002129698744825,0.0,0.0,0.0,1.0,0.0,-0.5776875403996274
0.9833041859850457,-0.8530482228030433,-1.1471367050486325,0.8554157434758656,1.0,0.0,0.0,0.0,0.0,-0.4181930483444826
-0.2863236926523812,0.20784230075463067,0.08604447302041567,-0.016547374883554653,0.0,1.0,0.0,0.0,0.0,1.4834720492361706
-0.8417858895562554,0.8381774968359216,0.5766299823804881,1.1452032572846222,0.0,1.0,0.0,0.0,0.0,0.1707096915514447
1.0626559283998849,-1.0715956935962652,0.10906497121561005,-0.7966664329374296,1.0,0.0,0.0,0.0,0.0,-0.25869855628933786
-0.44502717748205955,0.2891025491284188,0.004369577845566632,-0.38849591368340497,0.0,0.0,0.0,0.0,1.0,-0.5776875403996274
0.8246007011553673,0.1203459025701105,0.07746911949290808,-0.409642362043827,1.0,0.0,0.0,0.0,0.0,-0.30777378461398974
-0.44502717748205955,1.4756328190250292,1.4933305958116752,0.996528720445563,1.0,0.0,0.0,0.0,0.0,-0.6758379970489486
-0.9211376319710947,-2.075960084912524,-2.889495888132317,0.7628504178186828,1.0,0.0,0.0,0.0,0.0,-0.295504977532818
-0.20697195023754203,1.0708084154032627,1.4933305958116752,-0.3344978175674915,1.0,0.0,0.0,0.0,0.0,-0.23416094212699445
1.3007111556444024,-2.3988683277505434,-2.6981864918406067,-1.749372178152538,0.0,1.0,0.0,0.0,0.0,0.649193167716914
0.0310832770069755,0.2839427391272798,-0.3586452460663587,1.520469596069048,0.0,1.0,0.0,0.0,0.0,0.8823005022590541
1.3007111556444024,-0.5725587464831855,-1.3991339062545651,1.6567622688424417,1.0,0.0,0.0,0.0,0.0,-0.6144939616431251
-1.555951571289808,1.4756328190250292,1.4723679261335527,0.5081248789137832,1.0,0.0,0.0,0.0,0.0,-0.12374167839650153
0.4278419890811714,0.8635803990738343,0.4592044943300219,0.718562647443744,1.0,0.0,0.0,0.0,0.0,-0.47953708375030624
1.221359413229563,-1.1156470963260552,-0.7227530211698976,-1.5248709529422153,0.0,1.0,0.0,0.0,0.0,0.6859995889604117
1.8561733525482766,-4.08266473466099,-2.492030410490765,-1.226949125031628,0.0,1.0,0.0,0.0,0.0,1.0786014155576966
-0.6830824047265771,0.6391938538808447,0.33025882668599504,0.810785003957478,0.0,1.0,0.0,0.0,0.0,0.9559133447460494
1.142007670814724,0.38158533267743305,-0.12547248375941597,1.4382856623638842,0.0,0.0,0.0,0.0,1.0,-0.5163435049938039
-0.9211376319710947,-1.1094889723691357,-1.335148764356575,-0.35359037625060946,0.0,0.0,0.0,0.0,1.0,-1.9763315476524854
-1.7146550561194864,0.45063901824276315,0.31368374912107333,-0.6558248907359882,0.0,1.0,0.0,0.0,0.0,0.6123867464734164
-0.9211376319710947,-1.4755733574846568,-1.7396442487484767,-0.6335317942072576,0.0,0.0,0.0,0.0,1.0,-0.5899563474808166
-0.7624341471414162,0.3751375236109124,0.3848249305615911,0.004807715939195283,1.0,0.0,0.0,0.0,0.0,-0.0010536075848543624
0.6658972163256889,-2.5434390019847997,-3.455857396893567,0.7934500577743212,0.0,0.0,0.0,1.0,0.0,-0.5531499262372841
-0.04826846540786368,-0.447829928458182,-0.4409276998209591,-0.791703114736595,1.0,0.0,0.0,0.0,0.0,1.0049885730707013
0.0310832770069755,-0.29552304315452754,-0.5471016199342411,-0.16429231597255306,0.0,1.0,0.0,0.0,0.0,2.1459876316190933
0.0310832770069755,0.35233619419720097,0.9312798329975834,0.13010993164363316,1.0,0.0,0.0,0.0,0.0,-0.5776875403996274
0.8246007011553673,1.4120761852106163,0.685959681800657,1.1420517510942054,0.0,0.0,0.0,0.0,1.0,-1.7432242131103453
-1.7940067985343255,1.4756328190250292,1.4933305958116752,1.7356054771949192,1.0,0.0,0.0,0.0,0.0,-0.381386627100985
-1.6353033137046473,-0.8377497884308438,-1.3318589987617502,0.7733150238641764,1.0,0.0,0.0,0.0,0.0,-0.1728169067211883
-0.7624341471414162,1.4128529147496263,1.3473276247923052,0.02118229745040595,1.0,0.0,0.0,0.0,0.0,-0.1728169067211883
0.5865454739108498,1.0933661393521057,0.7867859052033608,-0.006074665404917152,0.0,0.0,0.0,0.0,1.0,-0.5408811191561298
0.7452489587405281,-0.3474813780435901,-0.32570834062292175,-0.5183592825082846,0.0,0.0,0.0,0.0,1.0,-0.9948269811592557
-0.6037306623117379,0.5747297200479021,0.8640504971862308,-0.4826989460921371,0.0,1.0,0.0,0.0,0.0,0.4038170260935848
0.3484902466663322,0.243747044139749,0.3312884295237292,-0.16957961554367484,0.0,1.0,0.0,0.0,0.0,0.24432253403843998
-0.12762020782270286,1.096605770862582,1.263380217582404,-1.28175010886251,1.0,0.0,0.0,0.0,0.0,0.34247299068777864
-1.0004893743859338,0.04623604099359955,0.06388899613834598,1.2627853394193127,0.0,0.0,0.0,1.0,0.0,-0.35684901293864163
0.4278419890811714,-0.21322135433323172,-0.1141913838430901,0.5908603145346328,1.0,0.0,0.0,0.0,0.0,-0.835332489104111
-0.20697195023754203,0.1080436724057181,0.8303047439284093,-2.028622379387683,0.0,1.0,0.0,0.0,0.0,1.213558293450533
1.0626559283998849,-0.6206845407935093,-1.025367584570943,0.810785003957478,1.0,0.0,0.0,0.0,0.0,-0.4181930483444826
-1.952710283364004,1.4756328190250292,1.4933305958116752,2.0151935251084527,1.0,0.0,0.0,0.0,0.0,-0.037860028828352
1.8561733525482766,-0.09059341569947534,0.38284059189666164,0.44446171020134867,0.0,0.0,0.0,1.0,0.0,-0.8844077174287628
1.3800628980592415,-1.487559603452346,-0.746577629372327,0.035063260235168356,1.0,0.0,0.0,0.0,0.0,-0.23416094212699445
-1.952710283364004,1.4756328190250292,1.4885202086835736,1.5575814058587047,0.0,1.0,0.0,0.0,0.0,0.20751611279495977
-0.6037306623117379,0.7459126515294524,0.7488416247216905,0.7029286468151504,1.0,0.0,0.0,0.0,0.0,-0.9580205599157581
-0.20697195023754203,0.2931027793251428,0.38581607019783154,-1.5763883036245319,0.0,1.0,0.0,0.0,0.0,0.9804509589083927
1.8561733525482766,0.32916178405845986,-0.13541684297939055,0.062439847146758,1.0,0.0,0.0,0.0,0.0,-0.4304618554256369
0.5071937314960105,-0.8364823464859679,-1.1442511204134516,0.4651475431092993,1.0,0.0,0.0,0.0,0.0,-0.23416094212699445
0.7452489587405281,-0.36372015020147147,0.26816402197848116,-0.32940369671316966,0.0,0.0,0.0,1.0,0.0,-0.9089453315911062
0.8246007011553673,-0.8517670230061525,-1.4234468436787269,-0.09483171236526707,0.0,1.0,0.0,0.0,0.0,1.9987619466451025
0.4278419890811714,-0.6795463334282994,-0.16130957700909182,-0.4281243051797662,1.0,0.0,0.0,0.0,0.0,-1.8904498980843185
1.221359413229563,-0.8620492190078262,-1.0960650377960928,1.354471565668642,1.0,0.0,0.0,0.0,0.0,-0.5899563474807992
1.8561733525482766,-0.6727586226153491,-0.29989336676513223,-1.0594425779820293,0.0,0.0,0.0,1.0,0.0,-0.8598701032664369
-0.5243789198968988,0.7807145566578164,0.23111896365070111,0.7068450426698786,0.0,0.0,0.0,0.0,1.0,-0.5040746979126322
-0.3656754350672204,-0.6570459987917214,-0.6515226536701586,0.8399279861873593,1.0,0.0,0.0,0.0,0.0,-0.16054809963999916
1.0626559283998849,0.5516221831605777,0.7618557504777889,-1.7248150909508615,0.0,1.0,0.0,0.0,0.0,2.256406895349586
-1.3972480864601298,-0.20022707714605004,-0.5244796927779043,0.8474431692594071,0.0,1.0,0.0,0.0,0.0,2.011030753726257
-1.555951571289808,-0.7830282185770273,-0.5817186881140695,-2.2125335762455474,1.0,0.0,0.0,0.0,0.0,-0.17281690672117087
-0.2863236926523812,0.4714198588782723,0.04516072570115987,0.2900595895203122,1.0,0.0,0.0,0.0,0.0,-0.4918058908314779
-0.7624341471414162,0.8338990289202738,1.491270978719738,-1.944291866142878,0.0,0.0,0.0,0.0,1.0,-0.5654187333184731
0.26913850425149305,0.4002255038604192,-0.16130957700909182,0.6376366857129079,0.0,0.0,0.0,1.0,0.0,-0.25869855628933786
-0.8417858895562554,-0.11550217767571079,-0.5585479574134109,1.9007526236389194,0.0,1.0,0.0,0.0,0.0,1.0908702226388507
0.5071937314960105,0.9845297595030318,0.7255831222537757,0.8473953633257266,0.0,0.0,0.0,1.0,0.0,-0.25869855628933786
0.5071937314960105,-0.2903443672613356,-0.40606728687841426,0.32002187537740395,0.0,1.0,0.0,0.0,0.0,1.5202784704796681
-0.6830824047265771,-0.8907163044373947,-1.0521476593658987,-0.26664507475301974,0.0,0.0,0.0,0.0,1.0,0.8945693093402258
0.8246007011553673,-0.7516593697642576,-1.025367584570943,-1.1132101302829915,0.0,0.0,0.0,0.0,1.0,0.4651610614994258
0.9833041859850457,-0.39398357878154533,-0.5604646028993233,1.4290654338224937,1.0,0.0,0.0,0.0,0.0,-0.5899563474808166
-0.9211376319710947,1.4756328190250292,1.4933305958116752,0.19061092473182242,1.0,0.0,0.0,0.0,0.0,0.24432253403843998
-0.9211376319710947,0.001377817574996659,-0.2935116533757725,-1.0275439752117603,1.0,0.0,0.0,0.0,0.0,0.2565913411196117
1.3007111556444024,-0.20103573619107404,-0.37877708486174544,-1.50202585927481,0.0,1.0,0.0,0.0,0.0,0.24432253403843998
1.221359413229563,0.07448359819256177,-0.5623838158950267,0.9024218107210603,1.0,0.0,0.0,0.0,0.0,-0.4181930483444826
-0.12762020782270286,0.05098326303512836,-0.08912907209194493,1.153734003958603,1.0,0.0,0.0,0.0,0.0,-0.08693525715300389
-0.5243789198968988,1.3411833458429223,1.4933305958116752,0.709904189808238,0.0,0.0,0.0,0.0,1.0,-0.4304618554256369
-0.9211376319710947,0.7334225681307084,0.6310856505292173,0.13090537918372253,1.0,0.0,0.0,0.0,0.0,-0.4427306625068086
-1.0798411168007729,-0.9430064689252475,-1.469724158141265,1.1889690481294724,0.0,0.0,0.0,0.0,1.0,-0.45499946958798027
-0.5243789198968988,0.6823307787943335,0.5272219039136029,1.273786509024487,1.0,0.0,0.0,0.0,0.0,-0.6022251545619708
0.5865454739108498,0.044196636351995576,0.8009452680233479,0.15757932620885837,0.0,0.0,0.0,1.0,0.0,-0.8966765245099345
-1.0798411168007729,-0.09734338691270444,-0.30309491510756403,1.363491011298491,0.0,1.0,0.0,0.0,0.0,1.1767518722070178
0.6658972163256889,-0.4750498848128908,-0.1439958643446917,-0.8023974072409551,1.0,0.0,0.0,0.0,0.0,-0.381386627100985
1.8561733525482766,-0.6404022552281995,0.3021761186821719,-0.6853314653320821,1.0,0.0,0.0,0.0,0.0,-0.4304618554256369
-0.7624341471414162,0.5135545962841508,0.2948046610315509,0.7471567090738523,0.0,0.0,0.0,0.0,1.0,-0.3691178200198133
-1.2385446016304513,1.24719329104705,-0.49669551976708765,1.7180522951717705,0.0,1.0,0.0,0.0,0.0,1.2871711359375106
-0.3656754350672204,-1.1852147800418775,-1.0521476593658987,-2.4833067391583374,1.0,0.0,0.0,0.0,0.0,-0.47953708375030624
1.221359413229563,-0.1706267045429688,-0.24038502374928974,-0.4592162770124594,0.0,0.0,0.0,1.0,0.0,-0.5531499262373015
-1.3972480864601298,-0.3164291980487793,0.5468359192241611,-0.2688206360926421,0.0,1.0,0.0,0.0,0.0,-0.7985260678606133
-1.2385446016304513,0.5174564342307721,0.5073356349133638,-0.02176568204971344,1.0,0.0,0.0,0.0,0.0,-0.6881068041301204
1.0626559283998849,-1.2755450059794609,-0.2935116533757725,-2.191227170894773,1.0,0.0,0.0,0.0,0.0,-0.46726827666913456
-0.9211376319710947,0.5086621344976453,0.8009452680233479,0.19552145943574206,1.0,0.0,0.0,0.0,0.0,0.23205372695728574
1.3007111556444024,-0.25461431417292607,-0.4338874287150876,0.4479744490478056,0.0,0.0,0.0,0.0,1.0,-0.9948269811592557
-0.44502717748205955,-1.1018287791225445,0.7442200326913336,-1.0733007524146359,1.0,0.0,0.0,0.0,0.0,-0.4427306625068086
-0.2863236926523812,-0.3015888609005851,0.4825463642875334,0.8536989538703951,0.0,0.0,0.0,1.0,0.0,-0.8844077174287628
0.5865454739108498,-0.4526524264057581,0.05517959371211355,-1.4806373505980799,1.0,0.0,0.0,0.0,0.0,-0.5040746979126322
0.0310832770069755,-2.0077240115731882,-2.7502901351422655,1.2904978481007563,1.0,0.0,0.0,0.0,0.0,-0.381386627100985
0.9833041859850457,-0.4098298952669103,0.3486794098466037,-1.5629845675526206,1.0,0.0,0.0,0.0,0.0,-0.467268276669152
0.26913850425149305,-1.4775640342408616,-0.9964763852796426,-0.4493381669263888,0.0,1.0,0.0,0.0,0.0,1.1644830651258635
-0.5243789198968988,0.16851333496997187,-0.24038502374928974,2.0151935251084527,0.0,1.0,0.0,0.0,0.0,0.48969867566176917
1.8561733525482766,0.7246135091243197,-0.4676411950547317,-0.3879838489686019,0.0,0.0,0.0,0.0,1.0,-1.3506223865130604
0.18978676183665386,-0.4642938586181196,0.4258734928655343,-0.8511437040649633,1.0,0.0,0.0,0.0,0.0,-0.2464297492081487
0.4278419890811714,0.22111329142857278,0.0676054503288272,-0.11546940947623029,0.0,1.0,0.0,0.0,0.0,-0.18508571380234257
-1.2385446016304513,1.4756328190250292,1.4933305958116752,-0.008256042605968015,0.0,1.0,0.0,0.0,0.0,1.1031390297200399
-0.7624341471414162,-0.351973504482371,-0.38385455841140903,-1.0681192968329045,1.0,0.0,0.0,0.0,0.0,-0.2709673633704921
-1.0798411168007729,-0.4868776468988536,-0.6433707552215349,-1.2444792968403071,1.0,0.0,0.0,0.0,0.0,-0.07466645007184963
1.3007111556444024,0.4352380008352146,-0.17883508345759203,1.7047017863941347,0.0,0.0,0.0,0.0,1.0,-1.019364595321599
1.3007111556444024,-0.24540350484678855,0.4412068008237077,-1.9691458498183543,1.0,0.0,0.0,0.0,0.0,-0.4304618554256369
-0.5243789198968988,0.8855341374154098,0.5818240386569203,0.7133606577820124,0.0,0.0,0.0,1.0,0.0,-0.9334829457534147
1.8561733525482766,0.019491947033542206,-0.6072505491783193,2.0128299983413585,0.0,0.0,0.0,1.0,0.0,-0.8721389103476086
1.618118125303759,-0.8063990999336872,-1.118539103135567,0.11027585237831454,1.0,0.0,0.0,0.0,0.0,-0.5776875403996274
0.3484902466663322,-0.9581108574084348,-0.3669991606220142,-0.9615689239772132,0.0,1.0,0.0,0.0,0.0,0.34247299068777864
0.4278419890811714,-0.1540976523498301,-0.35199701006679085,0.4504418025210311,1.0,0.0,0.0,0.0,0.0,-0.8230636820229392
0.7452489587405281,0.5923938540169956,0.38184739096465237,-1.1485388584926892,0.0,1.0,0.0,0.0,0.0,1.152214258044692
-0.12762020782270286,-0.3314266765369004,0.6210316283073865,0.33870647941868887,1.0,0.0,0.0,0.0,0.0,-0.28323617045164634
0.3484902466663322,0.5549464307727853,0.144676389200799,-1.1196016581100245,1.0,0.0,0.0,0.0,0.0,0.29339776236312676
0.5071937314960105,1.0136484471924172,0.5281192996755116,1.2198314647661976,0.0,0.0,0.0,1.0,0.0,-0.8598701032664369
0.0310832770069755,0.8787572523388754,0.25628335445619443,2.0151935251084527,1.0,0.0,0.0,0.0,0.0,-0.9948269811592557
0.9039524435702064,-0.7612375383294147,-0.9058012751382288,-0.6348056372817716,0.0,1.0,0.0,0.0,0.0,0.6859995889604117
-1.0004893743859338,1.4756328190250292,1.4546224884126244,-0.3927422117951578,0.0,1.0,0.0,0.0,0.0,1.5448160846419767
1.0626559283998849,-0.6897892840643249,-0.5040521073662072,-1.219148488616735,0.0,1.0,0.0,0.0,0.0,0.3302041836066244
1.8561733525482766,0.33969243687241063,-0.01515856120449095,-0.0054333955082136315,0.0,0.0,0.0,1.0,0.0,-0.9702893669969124
0.0310832770069755,0.4378164946820434,0.5486057678581847,-0.4430695420472046,0.0,1.0,0.0,0.0,0.0,1.495740856317325
0.4278419890811714,-0.11778848370707655,-1.0227169042828337,0.3291792064357509,1.0,0.0,0.0,0.0,0.0,-0.30777378461398974
-2.0320620257788433,1.4756328190250292,1.3724279915198307,0.965022924605007,0.0,1.0,0.0,0.0,0.0,1.3239775571810084
-0.7624341471414162,-0.1994188795327468,-0.3355101504883137,0.166718653353142,1.0,0.0,0.0,0.0,0.0,-0.6758379970489486
0.9039524435702064,0.011856530812533392,0.18627360333018309,-1.9916723131945466,0.0,0.0,0.0,0.0,1.0,-0.6022251545619708
-0.20697195023754203,-0.33764856539523763,-0.5817186881140695,0.5955042167856199,1.0,0.0,0.0,0.0,0.0,-0.23416094212699445
