Discount Applied,Txn_Year,Txn_Month,Txn_Day,Txn_DayOfWeek,Txn_IsWeekend,Customer_Txn_Count,Customer_Avg_Quantity,Customer_Avg_Spent,Item_Target_Enc,Category_Target_Enc,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_Online,Price_Spent_PCA,Quantity
0,1.1177423193840592,0.47013359210690914,-1.0909746766091033,-1.005119464783695,-0.6349987741905043,-1.0943832310708737,1.001986265228189,1.7361962579811379,0.35716410451063463,-0.08517736336242347,0,0,1,-0.46647263270461686,1.0
0,-0.052545009001339245,1.0435139692616842,-0.864726271375609,1.4906101474106133,1.5748061896257965,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,-1.1851327725281897,1.6955491008221377,0,0,1,-0.02897072854414492,2.0
0,-0.052545009001339245,1.616894346416459,-1.3172230818425976,-1.5042653872225564,-0.6349987741905043,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,-0.6440100906003917,-0.08517736336242347,1,0,1,-0.7251640616383065,1.0
1,1.1177423193840592,0.47013359210690914,-0.7516020687588618,0.49231830253289005,-0.6349987741905043,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,0.7219796738710906,-1.0240144528905495,1,0,0,-1.2826116210852723,9.0
0,-0.052545009001339245,1.616894346416459,1.3977577809593338,-0.006827619905971599,-0.6349987741905043,-0.15750970761439698,0.6252681861990865,0.6592524593977697,-0.9157395268532053,1.6955491008221377,1,0,0,0.13714070147399265,1.0
0,-1.2228323373867378,-0.3899369736252532,-0.18598105567512616,0.9914642249717517,1.5748061896257965,-0.10546117853348161,-0.4692922351257134,-1.7033624960769558,-0.6311073535705304,0.9897610513670666,0,0,1,-0.8113945379495364,1.0
0,-1.2228323373867378,0.7568237806842966,0.15339155217511524,0.9914642249717517,1.5748061896257965,1.2478005775703183,0.09953174717796719,-1.1841578818278855,0.8659924452128305,-0.08517736336242347,1,0,1,-0.5851960703942526,5.0
1,-1.2228323373867378,-0.6766271622026406,-0.18598105567512616,-0.006827619905971599,-0.6349987741905043,-1.3546258764754506,0.4293971262765049,1.10197661820281,-0.9889245609131436,-0.9388082014931689,0,1,1,-0.9792150696368287,2.0
1,1.1177423193840592,1.0435139692616842,-0.864726271375609,-1.005119464783695,-0.6349987741905043,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,-1.9791628789078208,-1.0240144528905495,0,1,0,-1.0808374758026842,7.0
0,-1.2228323373867378,0.7568237806842966,-1.4303472844593448,0.9914642249717517,1.5748061896257965,-0.15750970761439698,0.6252681861990865,0.6592524593977697,-0.7377840810359998,-0.8993692770628177,1,0,0,-0.009186827206616656,4.0
1,1.1177423193840592,1.0435139692616842,-1.3172230818425976,0.49231830253289005,-0.6349987741905043,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,0.23015034317273794,1.6955491008221377,0,0,1,-0.10787791410645936,7.0
0,1.1177423193840592,-0.10324678504786573,-0.9778504739923561,0.49231830253289005,-0.6349987741905043,-0.2616067657762277,0.7285899521740689,0.6316195288217835,-0.46916146187521546,-0.8993692770628177,0,1,0,-0.8028490296037627,7.0
0,1.1177423193840592,-0.3899369736252532,0.6058883626421038,-1.005119464783695,-0.6349987741905043,-1.0943832310708737,1.001986265228189,1.7361962579811379,1.0886342631149015,-0.08517736336242347,0,0,0,1.732265266257264,10.0
0,1.1177423193840592,0.1834434035295217,-1.3172230818425976,-0.006827619905971599,-0.6349987741905043,0.5191211704375029,-0.9370817742479616,-1.3674264732216015,-0.7431408750981092,-0.8993692770628177,1,0,1,2.228393555737992,10.0
0,-0.052545009001339245,0.47013359210690914,-0.9778504739923561,-1.5042653872225564,-0.6349987741905043,0.3109270541138414,0.4259045850886968,-0.06958235728112197,-0.21271860166423945,-1.0240144528905495,0,1,0,0.587093201390844,7.0
0,-0.052545009001339245,1.0435139692616842,1.624006186192828,-1.5042653872225564,-0.6349987741905043,-0.6779949984235507,-1.4504325730241292,-1.3420455801648463,0.9348157314172311,-0.08517736336242347,0,1,0,-0.4596362260279979,4.0
0,1.1177423193840592,1.3302041578390715,-1.5434714870760917,0.9914642249717517,1.5748061896257965,2.0285285137840487,-1.5626517650464682,0.9323261384313294,-0.4056334968888824,-1.0240144528905495,0,1,1,-1.0226979745547244,4.0
0,-0.052545009001339245,0.47013359210690914,1.510881983576081,-1.005119464783695,-0.6349987741905043,-0.10546117853348161,-0.4692922351257134,-1.7033624960769558,-0.6027531907147834,-0.6940592022986742,0,1,1,-1.2642883719646338,2.0
0,-0.052545009001339245,-0.10324678504786573,-0.41222946090862045,-1.5042653872225564,-0.6349987741905043,-0.6259464693426353,0.7082371082063899,0.708620047475791,-1.8432478156536503,-0.8993692770628177,1,0,1,-1.4350402229179386,5.0
0,-0.052545009001339245,-0.10324678504786573,0.6058883626421038,-0.5059735423448333,-0.6349987741905043,2.0285285137840487,-1.5626517650464682,0.9323261384313294,-0.283659804115125,0.9897610513670666,0,1,1,-0.4637897628908688,5.0
1,-0.052545009001339245,0.7568237806842966,1.2846335783425866,-0.5059735423448333,-0.6349987741905043,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,1.0293354131237,0.9083912628388404,1,0,0,-1.5874688247506055,1.0
0,-1.2228323373867378,0.1834434035295217,0.040267349558368117,0.9914642249717517,1.5748061896257965,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,0.6873612192216346,-0.8993692770628177,0,0,1,-0.9838554905719963,1.0
1,1.1177423193840592,1.616894346416459,-1.4303472844593448,-1.005119464783695,-0.6349987741905043,0.15478146687109529,0.3459416362654999,-0.11508190399632906,-1.9791628789078208,-1.0240144528905495,0,0,0,-1.4150078721281458,1.0
1,1.1177423193840592,0.1834434035295217,1.0583851731090923,-0.006827619905971599,-0.6349987741905043,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,-0.6358330473798199,-1.0240144528905495,1,0,1,-1.3136339154145553,5.0
1,-0.052545009001339245,0.7568237806842966,0.8321367678755981,0.9914642249717517,1.5748061896257965,-0.10546117853348161,-0.4692922351257134,-1.7033624960769558,-0.35465426572701053,-0.6940592022986742,0,0,0,-0.49970092760758406,9.0
1,1.1177423193840592,-1.2500075393574155,0.15339155217511524,0.9914642249717517,1.5748061896257965,-0.6779949984235507,-1.4504325730241292,-1.3420455801648463,-1.1373663581077924,-0.8993692770628177,0,0,0,-1.468506952440938,8.0
0,-1.2228323373867378,-1.2500075393574155,0.6058883626421038,-1.5042653872225564,-0.6349987741905043,0.5191211704375029,-0.9370817742479616,-1.3674264732216015,1.1417739870939778,0.9083912628388404,0,1,1,-0.8761320112540834,6.0
1,-0.052545009001339245,-0.3899369736252532,1.2846335783425866,0.9914642249717517,1.5748061896257965,0.15478146687109529,0.3459416362654999,-0.11508190399632906,-0.5035136207196762,-0.6940592022986742,0,1,1,1.4015130732701113,10.0
0,-0.052545009001339245,0.1834434035295217,0.040267349558368117,1.4906101474106133,1.5748061896257965,0.675266757680249,-1.0378000725893755,-0.6316639858488255,-0.21932757937004438,-1.0240144528905495,1,0,1,0.8917119704361457,4.0
0,-0.052545009001339245,0.1834434035295217,-0.18598105567512616,0.49231830253289005,-0.6349987741905043,1.0396064612466567,0.9148949309976299,0.40926466703974596,-1.5801949828583939,-0.6940592022986742,0,0,1,-0.12399516265341325,2.0
0,-1.2228323373867378,0.1834434035295217,-1.5434714870760917,0.9914642249717517,1.5748061896257965,-1.3546258764754506,0.4293971262765049,1.10197661820281,-0.960477222092503,1.6955491008221377,0,1,1,-1.5012383484393759,1.0
0,-1.2228323373867378,1.0435139692616842,-1.0909746766091033,-0.006827619905971599,-0.6349987741905043,-0.15750970761439698,0.6252681861990865,0.6592524593977697,0.4215409424490217,1.6955491008221377,1,0,1,0.7400086872958074,10.0
1,1.1177423193840592,-0.6766271622026406,0.8321367678755981,-1.005119464783695,-0.6349987741905043,0.15478146687109529,0.3459416362654999,-0.11508190399632906,-0.2057949107343473,0.9083912628388404,1,0,1,-0.4637897628908688,5.0
0,1.1177423193840592,0.7568237806842966,-0.07285685305837902,1.4906101474106133,1.5748061896257965,-1.0943832310708737,1.751150782001523,1.0677368565459908,1.2062423994817775,1.6955491008221377,0,0,1,0.9053847837893833,10.0
1,-0.052545009001339245,1.0435139692616842,-1.3172230818425976,-0.5059735423448333,-0.6349987741905043,-0.15750970761439698,0.05917401020663509,-1.0265139943054533,-0.23798071721924804,-1.0240144528905495,1,0,0,0.8650816475897652,7.0
1,-1.2228323373867378,-1.2500075393574155,-0.7516020687588618,-0.5059735423448333,-0.6349987741905043,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,2.7013407279459094,-0.08517736336242347,0,1,1,0.8164714376644054,6.0
0,-1.2228323373867378,-0.3899369736252532,-1.4303472844593448,-1.005119464783695,-0.6349987741905043,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,-0.3037286969137318,-0.8993692770628177,0,0,0,-0.47307060476120383,3.0
1,-0.052545009001339245,-1.536697727934803,-0.07285685305837902,1.4906101474106133,1.5748061896257965,-0.15750970761439698,0.6252681861990865,0.6592524593977697,2.048361036297418,-0.9388082014931689,1,0,1,0.4527393992265509,8.0
0,1.1177423193840592,0.1834434035295217,-0.864726271375609,-1.5042653872225564,-0.6349987741905043,0.15478146687109529,0.3459416362654999,-0.11508190399632906,0.24300493566144504,-0.8993692770628177,0,1,0,-0.3692522128538971,3.0
1,1.1177423193840592,-0.10324678504786573,-0.7516020687588618,1.4906101474106133,1.5748061896257965,-0.6259464693426353,0.7082371082063899,0.708620047475791,0.3055807558286865,-0.9388082014931689,1,0,0,0.6362003102207336,2.0
0,-0.052545009001339245,-0.10324678504786573,1.0583851731090923,1.4906101474106133,1.5748061896257965,1.0396064612466567,0.9148949309976299,0.40926466703974596,0.4974372145758224,-0.9388082014931689,0,0,1,-1.0063322765555056,6.0
1,-1.2228323373867378,-0.3899369736252532,-0.07285685305837902,1.4906101474106133,1.5748061896257965,-0.15750970761439698,0.05917401020663509,-1.0265139943054533,0.4215409424490217,1.6955491008221377,0,0,1,0.021835467122666253,5.0
0,1.1177423193840592,0.47013359210690914,1.0583851731090923,1.4906101474106133,1.5748061896257965,-0.2616067657762277,0.7285899521740689,0.6316195288217835,1.0886342631149015,-0.08517736336242347,0,1,0,1.5358668754344047,9.0
0,1.1177423193840592,-0.3899369736252532,1.3977577809593338,-1.005119464783695,-0.6349987741905043,-0.15750970761439698,0.6252681861990865,0.6592524593977697,0.9417753895727338,0.9897610513670666,0,0,0,0.7400086872958074,10.0
0,-0.052545009001339245,0.1834434035295217,-1.5434714870760917,1.4906101474106133,1.5748061896257965,1.924431455622218,-1.0345458952427824,-0.4977536586856719,-0.6659056443480366,0.9897610513670666,0,1,0,-1.4074361319269655,3.0
1,1.1177423193840592,1.3302041578390715,-0.2991052582918733,-0.5059735423448333,-0.6349987741905043,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,1.7421360774553676,-0.08517736336242347,0,1,0,-1.3969330724597724,6.0
1,-0.052545009001339245,-0.10324678504786573,1.510881983576081,-0.006827619905971599,-0.6349987741905043,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,-0.9889245609131436,-0.9388082014931689,0,0,0,-0.43398968615844397,8.0
0,-1.2228323373867378,-1.2500075393574155,0.3796399574086095,0.9914642249717517,1.5748061896257965,-1.3546258764754506,0.4293971262765049,1.10197661820281,-0.7662066001184937,0.9083912628388404,0,1,1,-1.5564465304213229,5.0
1,-0.052545009001339245,-1.536697727934803,-1.0909746766091033,0.49231830253289005,-0.6349987741905043,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,-0.6311073535705304,0.9897610513670666,0,1,1,0.009374856534053469,8.0
0,1.1177423193840592,-0.9633173507800281,1.0583851731090923,-1.5042653872225564,-0.6349987741905043,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,0.11482523848061972,0.9897610513670666,0,0,0,-0.6638548065043021,7.0
0,1.1177423193840592,0.47013359210690914,-1.3172230818425976,1.4906101474106133,1.5748061896257965,0.675266757680249,-1.0378000725893755,-0.6316639858488255,-0.04117397697775499,-1.0240144528905495,1,0,0,-0.12155072745969696,1.0
0,-1.2228323373867378,-0.10324678504786573,-1.0909746766091033,-1.5042653872225564,-0.6349987741905043,2.0285285137840487,-1.5626517650464682,0.9323261384313294,-0.5035136207196762,1.6955491008221377,0,0,1,-0.22097714788410128,5.0
0,-1.2228323373867378,0.1834434035295217,-0.18598105567512616,-0.006827619905971599,-0.6349987741905043,2.0285285137840487,-1.5626517650464682,0.9323261384313294,0.23015034317273794,1.6955491008221377,1,0,1,0.009374856534053469,8.0
1,1.1177423193840592,0.1834434035295217,1.3977577809593338,1.4906101474106133,1.5748061896257965,1.924431455622218,-1.0345458952427824,-0.4977536586856719,-0.34698110309852276,-0.6940592022986742,1,0,0,-0.26543382094659024,3.0
0,-1.2228323373867378,-1.2500075393574155,-0.9778504739923561,-1.5042653872225564,-0.6349987741905043,0.15478146687109529,0.3459416362654999,-0.11508190399632906,-1.9791628789078208,-1.0240144528905495,0,1,1,-1.1365325418569279,6.0
0,-0.052545009001339245,-0.6766271622026406,-1.6565956896928389,0.9914642249717517,1.5748061896257965,-1.0943832310708737,1.751150782001523,1.0677368565459908,-1.6263384698071957,-0.8993692770628177,0,0,0,-0.8113945379495364,1.0
0,-1.2228323373867378,-1.536697727934803,-1.6565956896928389,0.9914642249717517,1.5748061896257965,-0.2616067657762277,0.7285899521740689,0.6316195288217835,-0.7876996620693056,-0.6940592022986742,0,0,0,0.5651133143118645,3.0
0,-0.052545009001339245,-1.536697727934803,0.49276416002535667,0.49231830253289005,-0.6349987741905043,1.0396064612466567,0.9148949309976299,0.40926466703974596,-1.5801949828583939,-0.6940592022986742,0,1,0,0.2160378722040739,4.0
1,1.1177423193840592,1.616894346416459,-0.9778504739923561,0.9914642249717517,1.5748061896257965,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,-0.860776072702068,-1.0240144528905495,1,0,1,-1.5857597230814509,4.0
0,1.1177423193840592,-1.536697727934803,-1.6565956896928389,-1.5042653872225564,-0.6349987741905043,0.3109270541138414,0.4259045850886968,-0.06958235728112197,-0.34698110309852276,-0.6940592022986742,1,0,0,-0.26543382094659024,3.0
0,-1.2228323373867378,1.3302041578390715,-0.2991052582918733,1.4906101474106133,1.5748061896257965,-0.6259464693426353,0.7082371082063899,0.708620047475791,-0.7431408750981092,-0.8993692770628177,0,1,0,0.4461514420021969,2.0
1,-0.052545009001339245,-1.536697727934803,0.2665157547918624,-0.5059735423448333,-0.6349987741905043,-1.0943832310708737,1.001986265228189,1.7361962579811379,1.6950245453258215,-0.8993692770628177,1,0,1,-0.6807073885758175,3.0
0,-0.052545009001339245,0.47013359210690914,0.9452609704923453,-0.006827619905971599,-0.6349987741905043,1.924431455622218,-1.0345458952427824,-0.4977536586856719,-0.37305261297329695,-0.6940592022986742,0,1,1,0.17011053209246202,7.0
0,-1.2228323373867378,1.0435139692616842,1.3977577809593338,0.49231830253289005,-0.6349987741905043,-1.3546258764754506,0.4293971262765049,1.10197661820281,-0.21932757937004438,-1.0240144528905495,0,1,0,1.7828330273040434,8.0
0,-1.2228323373867378,-0.10324678504786573,-0.864726271375609,-0.5059735423448333,-0.6349987741905043,0.36297558319475676,1.2037631797908288,1.3975904294261408,0.5491346752998759,-0.6940592022986742,0,0,0,1.5358668754344047,9.0
0,1.1177423193840592,-0.9633173507800281,-0.18598105567512616,-0.006827619905971599,-0.6349987741905043,-1.0943832310708737,1.751150782001523,1.0677368565459908,-4.488364046677137,-0.6940592022986742,0,1,0,-0.05779703713197654,3.0
0,-1.2228323373867378,-0.10324678504786573,-1.4303472844593448,0.49231830253289005,-0.6349987741905043,-0.10546117853348161,-0.4692922351257134,-1.7033624960769558,-0.21271860166423945,-1.0240144528905495,0,0,1,0.2646480821294337,5.0
0,1.1177423193840592,0.7568237806842966,-0.7516020687588618,-1.5042653872225564,-0.6349987741905043,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,-0.9889245609131436,-0.9388082014931689,0,1,0,-0.34311878891204656,9.0
0,-1.2228323373867378,0.47013359210690914,-0.5253536635253676,-0.006827619905971599,-0.6349987741905043,-1.0943832310708737,1.751150782001523,1.0677368565459908,-0.4927527034912907,-1.0240144528905495,0,1,1,-0.7459317459526611,6.0
0,-1.2228323373867378,1.0435139692616842,-1.6565956896928389,0.9914642249717517,1.5748061896257965,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,-0.8543963860595253,-1.0240144528905495,0,0,0,-0.5768889966685107,3.0
0,1.1177423193840592,-1.536697727934803,-0.41222946090862045,0.49231830253289005,-0.6349987741905043,-0.57389794026172,1.749142298042342,1.235403355992147,-1.1851327725281897,1.6955491008221377,0,0,0,-0.02897072854414492,2.0
1,-1.2228323373867378,-0.10324678504786573,0.040267349558368117,-0.006827619905971599,-0.6349987741905043,-1.823062638203689,-0.13208641153143705,-1.0077887814634763,-0.5423464959351538,-0.9388082014931689,1,0,0,-0.7251640616383065,1.0
1,-0.052545009001339245,0.7568237806842966,-1.4303472844593448,1.4906101474106133,1.5748061896257965,1.2478005775703183,0.09953174717796719,-1.1841578818278855,-0.8012323307050027,-0.08517736336242347,1,0,0,-0.6389335853270766,1.0
0,1.1177423193840592,-1.2500075393574155,-1.3172230818425976,1.4906101474106133,1.5748061896257965,0.675266757680249,-1.0378000725893755,-0.6316639858488255,1.5805173491776165,-0.9388082014931689,0,0,0,-1.0742395037460972,2.0
0,-1.2228323373867378,-1.536697727934803,-0.2991052582918733,-0.006827619905971599,-0.6349987741905043,0.675266757680249,-1.0378000725893755,-0.6316639858488255,3.366829609089583,1.6955491008221377,0,1,1,0.8716796196463524,5.0
0,-1.2228323373867378,-0.6766271622026406,1.624006186192828,0.9914642249717517,1.5748061896257965,0.675266757680249,-1.0378000725893755,-0.6316639858488255,1.0109685126839487,1.6955491008221377,1,0,0,0.7502733121429688,5.0
1,1.1177423193840592,-0.9633173507800281,-1.4303472844593448,1.4906101474106133,1.5748061896257965,-0.57389794026172,1.749142298042342,1.235403355992147,-0.860776072702068,-1.0240144528905495,0,1,1,-1.4391937597808098,9.0
0,-0.052545009001339245,0.47013359210690914,-0.5253536635253676,0.49231830253289005,-0.6349987741905043,-1.3546258764754506,0.4293971262765049,1.10197661820281,0.5107484251625419,0.9083912628388404,0,0,0,1.5600527630870689,7.0
0,-1.2228323373867378,-0.10324678504786573,-0.9778504739923561,-1.005119464783695,-0.6349987741905043,-1.0943832310708737,1.001986265228189,1.7361962579811379,1.5954032846768829,-1.0240144528905495,0,1,0,0.3860543896328175,5.0
0,-1.2228323373867378,0.1834434035295217,-1.0909746766091033,-0.5059735423448333,-0.6349987741905043,-1.0943832310708737,1.751150782001523,1.0677368565459908,0.35884402199644516,0.9897610513670666,1,0,0,0.16107813967439183,2.0
0,-0.052545009001339245,0.7568237806842966,-1.2040988792258505,-1.005119464783695,-0.6349987741905043,-0.2616067657762277,0.7285899521740689,0.6316195288217835,-0.3037286969137318,-0.8993692770628177,0,1,1,-0.7251640616383065,1.0
0,-1.2228323373867378,0.1834434035295217,-1.6565956896928389,0.49231830253289005,-0.6349987741905043,-0.6259464693426353,0.7082371082063899,0.708620047475791,1.9323667337057313,-0.8993692770628177,0,1,1,1.4674727641715166,6.0
0,-0.052545009001339245,-0.3899369736252532,-1.2040988792258505,0.49231830253289005,-0.6349987741905043,-0.2616067657762277,0.7285899521740689,0.6316195288217835,-0.7416885887079374,0.9083912628388404,0,1,0,0.009374856534053469,8.0
0,1.1177423193840592,1.0435139692616842,1.1715093757258395,0.9914642249717517,1.5748061896257965,-1.2505288183136198,-1.3193473509691747,0.012146532094856667,-0.15496488707831518,-0.8993692770628177,0,1,0,-0.9921625642977382,3.0
0,1.1177423193840592,-0.10324678504786573,-1.2040988792258505,-0.5059735423448333,-0.6349987741905043,-0.15750970761439698,0.05917401020663509,-1.0265139943054533,1.1797421626589077,-0.08517736336242347,1,0,0,-1.4098805671206815,10.0
1,1.1177423193840592,0.7568237806842966,-1.0909746766091033,0.49231830253289005,-0.6349987741905043,-0.6259464693426353,0.7082371082063899,0.708620047475791,0.22025082941707036,-0.08517736336242347,0,1,0,0.3091047551919227,7.0
0,-1.2228323373867378,-1.536697727934803,1.2846335783425866,-0.006827619905971599,-0.6349987741905043,-0.6779949984235507,-1.4504325730241292,-1.3420455801648463,0.9348157314172311,-0.08517736336242347,0,0,0,0.1266276271745663,9.0
1,-0.052545009001339245,1.3302041578390715,-0.864726271375609,-0.5059735423448333,-0.6349987741905043,-0.8861891147472122,-2.051758377370456,-1.3949227560015718,0.6048608538040151,0.9897610513670666,1,0,0,-0.09493041944554995,6.0
0,-1.2228323373867378,-0.9633173507800281,-0.5253536635253676,0.49231830253289005,-0.6349987741905043,-0.15750970761439698,0.05917401020663509,-1.0265139943054533,1.5954032846768829,-1.0240144528905495,1,0,0,0.3860543896328175,5.0
0,1.1177423193840592,-0.6766271622026406,-0.7516020687588618,-1.005119464783695,-0.6349987741905043,-0.41775235301897384,0.27460138453493765,-0.7538360765538568,0.9348157314172311,-0.08517736336242347,0,0,1,-0.10787791410645936,7.0
1,1.1177423193840592,-0.9633173507800281,-0.07285685305837902,0.49231830253289005,-0.6349987741905043,0.36297558319475676,1.2037631797908288,1.3975904294261408,-0.6440100906003917,-0.08517736336242347,0,0,0,0.03111630899300135,7.0
0,-0.052545009001339245,-0.10324678504786573,-1.3172230818425976,1.4906101474106133,1.5748061896257965,2.0285285137840487,-1.5626517650464682,0.9323261384313294,-0.21271860166423945,-1.0240144528905495,0,0,1,0.587093201390844,7.0
0,1.1177423193840592,1.0435139692616842,0.2665157547918624,0.49231830253289005,-0.6349987741905043,0.3109270541138414,0.4259045850886968,-0.06958235728112197,-0.40427405072456657,-0.8993692770628177,0,0,0,0.8765684900337849,3.0
1,-0.052545009001339245,-1.2500075393574155,-1.2040988792258505,1.4906101474106133,1.5748061896257965,1.2478005775703183,0.09953174717796719,-1.1841578818278855,-1.8432478156536503,-0.8993692770628177,0,1,0,-1.3969330724597724,6.0
0,-1.2228323373867378,0.47013359210690914,-0.9778504739923561,1.4906101474106133,1.5748061896257965,0.5191211704375029,-0.9370817742479616,-1.3674264732216015,0.5107484251625419,0.9083912628388404,0,1,1,0.6689317062191713,3.0
0,1.1177423193840592,1.3302041578390715,1.624006186192828,0.9914642249717517,1.5748061896257965,-0.6779949984235507,-1.4504325730241292,-1.3420455801648463,1.1041674132010941,0.9083912628388404,1,0,1,0.14324177462605003,5.0
0,-0.052545009001339245,0.1834434035295217,-1.3172230818425976,-1.005119464783695,-0.6349987741905043,1.924431455622218,-1.0345458952427824,-0.4977536586856719,3.366829609089583,1.6955491008221377,0,1,1,1.4872566655090447,8.0
0,-0.052545009001339245,-1.536697727934803,-0.6384778661421147,-1.005119464783695,-0.6349987741905043,-1.0943832310708737,1.001986265228189,1.7361962579811379,-3.1441491353721465,-0.08517736336242347,0,1,1,-0.4637897628908688,5.0
1,-1.2228323373867378,1.3302041578390715,0.6058883626421038,-1.5042653872225564,-0.6349987741905043,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,-0.022583396897223287,-0.9388082014931689,0,0,0,-0.16161542903928336,3.0
0,-0.052545009001339245,0.1834434035295217,0.6058883626421038,0.49231830253289005,-0.6349987741905043,-0.57389794026172,1.749142298042342,1.235403355992147,-0.48837538122889607,-0.9388082014931689,1,0,1,0.7790996207308004,4.0
0,-0.052545009001339245,-0.3899369736252532,1.1715093757258395,0.49231830253289005,-0.6349987741905043,-1.0943832310708737,1.751150782001523,1.0677368565459908,0.9850799292069635,-0.6940592022986742,1,0,0,-0.18653665021650886,9.0
0,-0.052545009001339245,0.7568237806842966,-1.2040988792258505,-1.005119464783695,-0.6349987741905043,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,0.36934350628276247,-0.9388082014931689,1,0,1,-1.1922276079111715,5.0
0,-0.052545009001339245,-0.10324678504786573,-0.5253536635253676,1.4906101474106133,1.5748061896257965,-0.3136552948571431,-0.025603378468565214,0.5849882797907526,-0.7431408750981092,-0.8993692770628177,1,0,0,1.1144922346531199,5.0
1,-0.052545009001339245,0.47013359210690914,0.7190125652588509,-1.005119464783695,-0.6349987741905043,-0.57389794026172,1.749142298042342,1.235403355992147,-0.6440100906003917,-0.08517736336242347,1,0,1,-0.22097714788410128,5.0
1,-0.052545009001339245,-1.2500075393574155,-0.5253536635253676,0.9914642249717517,1.5748061896257965,-0.15750970761439698,0.05917401020663509,-1.0265139943054533,0.35716410451063463,-0.08517736336242347,0,1,1,0.4480989782913834,7.0
1,-1.2228323373867378,1.616894346416459,-0.07285685305837902,-0.006827619905971599,-0.6349987741905043,2.0285285137840487,-1.5626517650464682,0.9323261384313294,0.40905894684404576,1.6955491008221377,0,0,1,0.8164714376644054,6.0
1,1.1177423193840592,1.0435139692616842,0.15339155217511524,-0.006827619905971599,-0.6349987741905043,-0.6779949984235507,-1.4504325730241292,-1.3420455801648463,0.4921358356246991,-0.08517736336242347,0,1,0,-1.4150078721281458,1.0
