housing_median_age,median_income_log,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,size_pc1,coords_sum
0.18978676183665386,-0.36699392049872537,0.0,1.0,0.0,0.0,0.0,-0.4006610591752721,2.514051844054035
0.4278419890811714,-0.6188434124896465,1.0,0.0,0.0,0.0,0.0,0.7196039454765611,-0.36911782001983073
1.8561733525482766,-0.19698321727141252,1.0,0.0,0.0,0.0,0.0,0.4126056874432915,-0.4304618554256369
-1.952710283364004,2.0151935251084527,1.0,0.0,0.0,0.0,0.0,1.442828960422197,-0.3200425916951614
-1.952710283364004,2.0151935251084527,0.0,0.0,0.0,1.0,0.0,-0.4700247135598716,-0.3936554341821393
0.8246007011553673,-2.092628822263522,1.0,0.0,0.0,0.0,0.0,-1.5974722836052746,-0.4918058908314779
1.618118125303759,-0.5223401895553065,1.0,0.0,0.0,0.0,0.0,-1.1433870420826724,-0.46726827666913456
-0.20697195023754203,-0.4213832583092771,0.0,0.0,0.0,0.0,1.0,0.850536043912097,-0.6144939616431251
1.142007670814724,-1.1518671160507796,0.0,0.0,0.0,0.0,1.0,-0.6187607328627978,-0.5899563474807992
1.6974698677185982,-0.15232979223427265,1.0,0.0,0.0,0.0,0.0,-0.3092702468736777,-0.025591221747197745
-0.9211376319710947,-1.4553885543624214,0.0,1.0,0.0,0.0,0.0,-0.3118018450537274,0.3302041836066244
-0.8417858895562554,-0.22776105370617158,0.0,1.0,0.0,0.0,0.0,-1.0085732530035516,2.011030753726274
-1.8733585409491647,1.128543630485011,0.0,0.0,0.0,1.0,0.0,1.275616868049363,-0.9457517528345865
0.9039524435702064,0.96947269676904,1.0,0.0,0.0,0.0,0.0,-0.07864196237853677,-0.1728169067211883
-1.6353033137046473,-0.12942131077466798,1.0,0.0,0.0,0.0,0.0,1.4104874664500167,-0.3323113987763331
1.618118125303759,-1.2241189732197866,1.0,0.0,0.0,0.0,0.0,-0.4946857923373515,-0.4795370837502888
0.5865454739108498,-2.1726438040130147,0.0,0.0,0.0,0.0,1.0,0.3314809233829475,-0.5776875403996274
-1.6353033137046473,0.8052607097598474,0.0,1.0,0.0,0.0,0.0,1.5390704412131693,0.5510427110675753
0.6658972163256889,0.9960291252095659,0.0,0.0,0.0,0.0,1.0,0.3583876033865956,-1.24020312278255
-0.12762020782270286,-1.4553885543624214,0.0,0.0,0.0,0.0,1.0,-1.9459550384500872,-0.5286123120749756
-0.04826846540786368,-2.0660485322800994,0.0,0.0,0.0,0.0,1.0,-0.14976553661256722,-0.4918058908314779
-1.3178963440452904,0.9254099478430472,1.0,0.0,0.0,0.0,0.0,1.5390704412131693,-0.6513003828866227
-0.5243789198968988,-0.5359316219508816,0.0,1.0,0.0,0.0,0.0,0.9517827080459799,1.5080096633984965
0.4278419890811714,-1.4139624422037136,0.0,1.0,0.0,0.0,0.0,-0.44188523149925446,0.8086876597720588
-0.44502717748205955,-0.20452698452779103,1.0,0.0,0.0,0.0,0.0,0.6112710244737686,-0.18508571380234257
-0.6037306623117379,-0.8931397198416545,0.0,1.0,0.0,0.0,0.0,0.602655184968658,2.072374789132098
0.5865454739108498,0.0788050887549161,1.0,0.0,0.0,0.0,0.0,-0.19363958777804335,-0.30777378461398974
-0.12762020782270286,0.6713551296448955,0.0,0.0,0.0,0.0,1.0,-1.1502649536763625,-1.4978480714870335
-0.04826846540786368,-0.6922271862770428,1.0,0.0,0.0,0.0,0.0,0.7233748341399445,-0.07466645007184963
1.8561733525482766,-0.6002129698744825,0.0,0.0,0.0,1.0,0.0,-0.21096223454930788,-0.5776875403996274
0.9833041859850457,0.8554157434758656,1.0,0.0,0.0,0.0,0.0,-1.052331763641273,-0.4181930483444826
-0.2863236926523812,-0.016547374883554653,0.0,1.0,0.0,0.0,0.0,0.08430544780266873,1.4834720492361706
-0.8417858895562554,1.1452032572846222,0.0,1.0,0.0,0.0,0.0,0.5782704762388323,0.1707096915514447
1.0626559283998849,-0.7966664329374296,1.0,0.0,0.0,0.0,0.0,-0.5626772258583955,-0.25869855628933786
-0.44502717748205955,-0.38849591368340497,0.0,0.0,0.0,0.0,1.0,0.32786648397117507,-0.5776875403996274
0.8246007011553673,-0.409642362043827,1.0,0.0,0.0,0.0,0.0,0.2957387114622226,-0.30777378461398974
-0.44502717748205955,0.996528720445563,1.0,0.0,0.0,0.0,0.0,1.5390704412131693,-0.6758379970489486
-0.9211376319710947,0.7628504178186828,1.0,0.0,0.0,0.0,0.0,-2.491456877999009,-0.295504977532818
-0.20697195023754203,-0.3344978175674915,1.0,0.0,0.0,0.0,0.0,1.340174383702571,-0.23416094212699445
1.3007111556444024,-1.749372178152538,0.0,1.0,0.0,0.0,0.0,-2.5491795242888733,0.649193167716914
0.0310832770069755,1.520469596069048,0.0,1.0,0.0,0.0,0.0,-0.18541900856580162,0.8823005022590541
1.3007111556444024,1.6567622688424417,1.0,0.0,0.0,0.0,0.0,-0.9859884423243105,-0.6144939616431251
-1.555951571289808,0.5081248789137832,1.0,0.0,0.0,0.0,0.0,1.5337389582662324,-0.12374167839650153
0.4278419890811714,0.718562647443744,1.0,0.0,0.0,0.0,0.0,0.6997904487145371,-0.47953708375030624
1.221359413229563,-1.5248709529422153,0.0,1.0,0.0,0.0,0.0,-0.9213616508845542,0.6859995889604117
1.8561733525482766,-1.226949125031628,0.0,1.0,0.0,0.0,0.0,-3.545913472896676,1.0786014155576966
-0.6830824047265771,0.810785003957478,0.0,1.0,0.0,0.0,0.0,0.41607486567311586,0.9559133447460494
1.142007670814724,1.4382856623638842,0.0,0.0,0.0,0.0,1.0,0.11253199057200866,-0.5163435049938039
-0.9211376319710947,-0.35359037625060946,0.0,0.0,0.0,0.0,1.0,-1.1398846860753509,-1.9763315476524854
-1.7146550561194864,-0.6558248907359882,0.0,1.0,0.0,0.0,0.0,0.3846991803903294,0.6123867464734164
-0.9211376319710947,-0.6335317942072576,0.0,0.0,0.0,0.0,1.0,-1.2169214083524582,-0.5899563474808166
-0.7624341471414162,0.004807715939195283,1.0,0.0,0.0,0.0,0.0,0.3553399796421146,-0.0010536075848543624
0.6658972163256889,0.7934500577743212,0.0,0.0,0.0,1.0,0.0,-3.088213898888539,-0.5531499262372841
-0.04826846540786368,-0.791703114736595,1.0,0.0,0.0,0.0,0.0,-0.3907094365825735,1.0049885730707013
0.0310832770069755,-0.16429231597255306,0.0,1.0,0.0,0.0,0.0,-0.4795000905899101,2.1459876316190933
0.0310832770069755,0.13010993164363316,1.0,0.0,0.0,0.0,0.0,0.46311143714607733,-0.5776875403996274
0.8246007011553673,1.1420517510942054,0.0,0.0,0.0,0.0,1.0,1.0296384547970403,-1.7432242131103453
-1.7940067985343255,1.7356054771949192,1.0,0.0,0.0,0.0,0.0,1.4867681134058988,-0.381386627100985
-1.6353033137046473,0.7733150238641764,1.0,0.0,0.0,0.0,0.0,-0.9134361794859656,-0.1728169067211883
-0.7624341471414162,0.02118229745040595,1.0,0.0,0.0,0.0,0.0,1.4853611207451611,-0.1728169067211883
0.5865454739108498,-0.006074665404917152,0.0,0.0,0.0,0.0,1.0,1.2584417748485615,-0.5408811191561298
0.7452489587405281,-0.5183592825082846,0.0,0.0,0.0,0.0,1.0,-0.19226671338220244,-0.9948269811592557
-0.6037306623117379,-0.4826989460921371,0.0,1.0,0.0,0.0,0.0,0.7367790832115809,0.4038170260935848
0.3484902466663322,-0.16957961554367484,0.0,1.0,0.0,0.0,0.0,0.24477017114990388,0.24432253403843998
-0.12762020782270286,-1.28175010886251,1.0,0.0,0.0,0.0,0.0,1.2365740619955223,0.34247299068777864
-1.0004893743859338,1.2627853394193127,0.0,0.0,0.0,1.0,0.0,-0.1641502138214135,-0.35684901293864163
0.4278419890811714,0.5908603145346328,1.0,0.0,0.0,0.0,0.0,-0.28181754529506015,-0.835332489104111
-0.20697195023754203,-2.028622379387683,0.0,1.0,0.0,0.0,0.0,0.5329667264391922,1.213558293450533
1.0626559283998849,0.810785003957478,1.0,0.0,0.0,0.0,0.0,-0.7390068552284004,-0.4181930483444826
-1.952710283364004,2.0151935251084527,1.0,0.0,0.0,0.0,0.0,1.5390704412131693,-0.037860028828352
1.8561733525482766,0.44446171020134867,0.0,0.0,0.0,1.0,0.0,0.053561882843318386,-0.8844077174287628
1.3800628980592415,0.035063260235168356,1.0,0.0,0.0,0.0,0.0,-1.2792053972961712,-0.23416094212699445
-1.952710283364004,1.5575814058587047,0.0,1.0,0.0,0.0,0.0,1.3664721384489285,0.20751611279495977
-0.6037306623117379,0.7029286468151504,1.0,0.0,0.0,0.0,0.0,0.6951371946570702,-0.9580205599157581
-0.20697195023754203,-1.5763883036245319,0.0,1.0,0.0,0.0,0.0,0.39340776872831956,0.9804509589083927
1.8561733525482766,0.062439847146758,1.0,0.0,0.0,0.0,0.0,0.0208939918743202,-0.4304618554256369
0.5071937314960105,0.4651475431092993,1.0,0.0,0.0,0.0,0.0,-1.1340549234134674,-0.23416094212699445
0.7452489587405281,-0.32940369671316966,0.0,0.0,0.0,1.0,0.0,-0.22644707162087385,-0.9089453315911062
0.8246007011553673,-0.09483171236526707,0.0,1.0,0.0,0.0,0.0,-1.215604473776242,1.9987619466451025
0.4278419890811714,-0.4281243051797662,1.0,0.0,0.0,0.0,0.0,-0.49656022542241585,-1.8904498980843185
1.221359413229563,1.354471565668642,1.0,0.0,0.0,0.0,0.0,-1.082573675402881,-0.5899563474807992
1.8561733525482766,-1.0594425779820293,0.0,0.0,0.0,1.0,0.0,-0.1513974955638267,-0.8598701032664369
-0.5243789198968988,0.7068450426698786,0.0,0.0,0.0,0.0,1.0,0.5678728861623416,-0.5040746979126322
-0.3656754350672204,0.8399279861873593,1.0,0.0,0.0,0.0,0.0,-0.7992578315918855,-0.16054809963999916
1.0626559283998849,-1.7248150909508615,0.0,1.0,0.0,0.0,0.0,0.7359361136387745,2.256406895349586
-1.3972480864601298,0.8474431692594071,0.0,1.0,0.0,0.0,0.0,-0.3913260888477792,2.011030753726257
-1.555951571289808,-2.2125335762455474,1.0,0.0,0.0,0.0,0.0,-0.468516552811072,-0.17281690672117087
-0.2863236926523812,0.2900595895203122,1.0,0.0,0.0,0.0,0.0,0.524439396832604,-0.4918058908314779
-0.7624341471414162,-1.944291866142878,0.0,0.0,0.0,0.0,1.0,1.3380136101145217,-0.5654187333184731
0.26913850425149305,0.6376366857129079,0.0,0.0,0.0,1.0,0.0,0.19249358517770315,-0.25869855628933786
-0.8417858895562554,1.9007526236389194,0.0,1.0,0.0,0.0,0.0,-0.516935005339236,1.0908702226388507
0.5071937314960105,0.8473953633257266,0.0,0.0,0.0,1.0,0.0,0.8288460656029406,-0.25869855628933786
0.5071937314960105,0.32002187537740395,0.0,1.0,0.0,0.0,0.0,-0.39549186891046817,1.5202784704796681
-0.6830824047265771,-0.26664507475301974,0.0,0.0,0.0,0.0,1.0,-1.0056961583325987,0.8945693093402258
0.8246007011553673,-1.1132101302829915,0.0,0.0,0.0,0.0,1.0,-0.8936571847770572,0.4651610614994258
0.9833041859850457,1.4290654338224937,1.0,0.0,0.0,0.0,0.0,-0.511806179004414,-0.5899563474808166
-0.9211376319710947,0.19061092473182242,1.0,0.0,0.0,0.0,0.0,1.5390704412131693,0.24432253403843998
-0.9211376319710947,-1.0275439752117603,1.0,0.0,0.0,0.0,0.0,-0.053199682040644625,0.2565913411196117
1.3007111556444024,-1.50202585927481,0.0,1.0,0.0,0.0,0.0,-0.22829025814699622,0.24432253403843998
1.221359413229563,0.9024218107210603,1.0,0.0,0.0,0.0,0.0,-0.1777024314499924,-0.4181930483444826
-0.12762020782270286,1.153734003958603,1.0,0.0,0.0,0.0,0.0,-0.14870268494906913,-0.08693525715300389
-0.5243789198968988,0.709904189808238,0.0,0.0,0.0,0.0,1.0,1.2812726486178707,-0.4304618554256369
-0.9211376319710947,0.13090537918372253,1.0,0.0,0.0,0.0,0.0,0.7616628477331016,-0.4427306625068086
-1.0798411168007729,1.1889690481294724,0.0,0.0,0.0,0.0,1.0,-1.341892805941487,-0.45499946958798027
-0.5243789198968988,1.273786509024487,1.0,0.0,0.0,0.0,0.0,0.49124610034265376,-0.6022251545619708
0.5865454739108498,0.15757932620885837,0.0,0.0,0.0,1.0,0.0,0.19481452815126027,-0.8966765245099345
-1.0798411168007729,1.363491011298491,0.0,1.0,0.0,0.0,0.0,-0.4427820436686836,1.1767518722070178
0.6658972163256889,-0.8023974072409551,1.0,0.0,0.0,0.0,0.0,0.0015722527258209777,-0.381386627100985
1.8561733525482766,-0.6853314653320821,1.0,0.0,0.0,0.0,0.0,-0.22857879813941803,-0.4304618554256369
-0.7624341471414162,0.7471567090738523,0.0,0.0,0.0,0.0,1.0,0.3793529772780678,-0.3691178200198133
-1.2385446016304513,1.7180522951717705,0.0,1.0,0.0,0.0,0.0,0.23852094987288985,1.2871711359375106
-0.3656754350672204,-2.4833067391583374,1.0,0.0,0.0,0.0,0.0,-0.7661032514043292,-0.47953708375030624
1.221359413229563,-0.4592162770124594,0.0,0.0,0.0,1.0,0.0,-0.21543817382312244,-0.5531499262373015
-1.3972480864601298,-0.2688206360926421,0.0,1.0,0.0,0.0,0.0,-0.07397740740894498,-0.7985260678606133
-1.2385446016304513,-0.02176568204971344,1.0,0.0,0.0,0.0,0.0,0.6870532872801574,-0.6881068041301204
1.0626559283998849,-2.191227170894773,1.0,0.0,0.0,0.0,0.0,-0.8265377710924187,-0.46726827666913456
-0.9211376319710947,0.19552145943574206,1.0,0.0,0.0,0.0,0.0,0.5654420210536997,0.23205372695728574
1.3007111556444024,0.4479744490478056,0.0,0.0,0.0,0.0,1.0,-0.3547872997553377,-0.9948269811592557
-0.44502717748205955,-1.0733007524146359,1.0,0.0,0.0,0.0,0.0,-0.09137423821130244,-0.4427306625068086
-0.2863236926523812,0.8536989538703951,0.0,0.0,0.0,1.0,0.0,-0.03663601827112856,-0.8844077174287628
0.5865454739108498,-1.4806373505980799,1.0,0.0,0.0,0.0,0.0,-0.24324881751584063,-0.5040746979126322
0.0310832770069755,1.2904978481007563,1.0,0.0,0.0,0.0,0.0,-2.6091917848486124,-0.381386627100985
0.9833041859850457,-1.5629845675526206,1.0,0.0,0.0,0.0,0.0,-0.026188095013054885,-0.467268276669152
0.26913850425149305,-0.4493381669263888,0.0,1.0,0.0,0.0,0.0,-1.3553137918407705,1.1644830651258635
-0.5243789198968988,2.0151935251084527,0.0,1.0,0.0,0.0,0.0,-0.2578719146206352,0.48969867566176917
1.8561733525482766,-0.3879838489686019,0.0,0.0,0.0,0.0,1.0,0.17474005408614005,-1.3506223865130604
0.18978676183665386,-0.8511437040649633,1.0,0.0,0.0,0.0,0.0,-0.026388864061725657,-0.2464297492081487
0.4278419890811714,-0.11546940947623029,0.0,1.0,0.0,0.0,0.0,0.20436329396875927,-0.18508571380234257
-1.2385446016304513,-0.008256042605968015,0.0,1.0,0.0,0.0,0.0,1.4868367985980768,1.1031390297200399
-0.7624341471414162,-1.0681192968329045,1.0,0.0,0.0,0.0,0.0,-0.12261388524836839,-0.2709673633704921
-1.0798411168007729,-1.2444792968403071,1.0,0.0,0.0,0.0,0.0,-0.43548298556579473,-0.07466645007184963
1.3007111556444024,1.7047017863941347,0.0,0.0,0.0,0.0,1.0,0.0547020512648854,-1.019364595321599
1.3007111556444024,-1.9691458498183543,1.0,0.0,0.0,0.0,0.0,0.08977751549753957,-0.4304618554256369
-0.5243789198968988,0.7133606577820124,0.0,0.0,0.0,1.0,0.0,0.8386817979418946,-0.9334829457534147
1.8561733525482766,2.0128299983413585,0.0,0.0,0.0,1.0,0.0,-0.27621362034175057,-0.8721389103476086
1.618118125303759,0.11027585237831454,1.0,0.0,0.0,0.0,0.0,-0.9830855049377163,-0.5776875403996274
0.3484902466663322,-0.9615689239772132,0.0,1.0,0.0,0.0,0.0,-0.6577687739806083,0.34247299068777864
0.4278419890811714,0.4504418025210311,1.0,0.0,0.0,0.0,0.0,-0.32661366398927877,-0.8230636820229392
0.7452489587405281,-1.1485388584926892,0.0,1.0,0.0,0.0,0.0,0.5993152898286183,1.152214258044692
-0.12762020782270286,0.33870647941868887,1.0,0.0,0.0,0.0,0.0,-0.1664867691772658,-0.28323617045164634
0.3484902466663322,-1.1196016581100245,1.0,0.0,0.0,0.0,0.0,0.3952350858071784,0.29339776236312676
0.5071937314960105,1.2198314647661976,0.0,0.0,0.0,1.0,0.0,0.8109276275781011,-0.8598701032664369
0.0310832770069755,2.0151935251084527,1.0,0.0,0.0,0.0,0.0,0.41102527697142094,-0.9948269811592557
0.9039524435702064,-0.6348056372817716,0.0,1.0,0.0,0.0,0.0,-0.9033795958560713,0.6859995889604117
-1.0004893743859338,-0.3927422117951578,0.0,1.0,0.0,0.0,0.0,1.529225721162003,1.5448160846419767
1.0626559283998849,-1.219148488616735,0.0,1.0,0.0,0.0,0.0,-0.6320684961258428,0.3302041836066244
1.8561733525482766,-0.0054333955082136315,0.0,0.0,0.0,1.0,0.0,0.2159572224675423,-0.9702893669969124
0.0310832770069755,-0.4430695420472046,0.0,1.0,0.0,0.0,0.0,0.47794953108671706,1.495740856317325
0.4278419890811714,0.3291792064357509,1.0,0.0,0.0,0.0,0.0,-0.5930645325696966,-0.30777378461398974
-2.0320620257788433,0.965022924605007,0.0,1.0,0.0,0.0,0.0,1.492712408280762,1.3239775571810084
-0.7624341471414162,0.166718653353142,1.0,0.0,0.0,0.0,0.0,-0.28191355798353684,-0.6758379970489486
0.9039524435702064,-1.9916723131945466,0.0,0.0,0.0,0.0,1.0,0.6028597221608266,-0.6022251545619708
-0.20697195023754203,0.5955042167856199,1.0,0.0,0.0,0.0,0.0,-0.492428925025236,-0.23416094212699445
-1.0004893743859338,0.979585452245696,1.0,0.0,0.0,0.0,0.0,-2.9163149860850988,0.2933977623631093
1.142007670814724,-0.7685968504060132,1.0,0.0,0.0,0.0,0.0,0.6428192479671698,-0.3200425916951614
0.26913850425149305,1.1897764867001472,1.0,0.0,0.0,0.0,0.0,-0.3471572414454957,-0.36911782001983073
1.3800628980592415,-0.9672778269116041,0.0,1.0,0.0,0.0,0.0,0.1544838719787003,0.18297849863263382
-0.04826846540786368,-0.07368309068261077,1.0,0.0,0.0,0.0,0.0,-0.096841771931161,-0.33231139877631566
-0.6037306623117379,-0.46860161712980625,1.0,0.0,0.0,0.0,0.0,0.3295342649095634,-0.28323617045164634
0.5071937314960105,0.23238363921542388,0.0,1.0,0.0,0.0,0.0,1.1923778712938762,1.3362463642621625
0.3484902466663322,-0.26419075258266,1.0,0.0,0.0,0.0,0.0,0.9051221439704484,-0.30777378461398974
-1.1591928592156122,0.6140577424106992,0.0,0.0,0.0,0.0,1.0,0.810050363270987,-1.8168370555973405
0.11043501942181468,-1.7951971540375642,1.0,0.0,0.0,0.0,0.0,-0.5023731731430735,-0.36911782001983073
1.221359413229563,-0.3574239934183082,1.0,0.0,0.0,0.0,0.0,-1.8403110434437426,-0.6022251545619708
1.3800628980592415,-0.2195354965902038,1.0,0.0,0.0,0.0,0.0,-0.4376055606341236,-0.4918058908314779
0.6658972163256889,0.8964112149582035,1.0,0.0,0.0,0.0,0.0,-0.5168995444883516,-0.45499946958798027
1.142007670814724,0.7893561684018287,0.0,0.0,0.0,1.0,0.0,0.2823278186252061,-0.5654187333184731
-1.555951571289808,0.7289387619610339,1.0,0.0,0.0,0.0,0.0,1.1298497466690567,-0.5531499262372841
-0.6830824047265771,-0.8605098872774185,0.0,0.0,0.0,0.0,1.0,1.0822732368422388,-0.7617196466171157
1.0626559283998849,-1.6370326824877577,0.0,1.0,0.0,0.0,0.0,0.27824196348663954,1.1031390297200399
1.0626559283998849,-0.9430920993001689,0.0,0.0,0.0,0.0,1.0,-0.006720585286820019,-0.5899563474807992
-1.6353033137046473,-1.2074866720591608,1.0,0.0,0.0,0.0,0.0,0.2928503261668757,0.07255923490214092
-1.555951571289808,0.27024211173072016,0.0,1.0,0.0,0.0,0.0,0.27074540902113936,2.636739914865699
0.4278419890811714,1.8924909943788517,0.0,0.0,0.0,1.0,0.0,-0.49168897413428664,-0.295504977532818
-0.7624341471414162,-1.7181010205372989,0.0,1.0,0.0,0.0,0.0,-0.13227591144138082,1.152214258044692
1.8561733525482766,-0.4728161053526309,0.0,0.0,0.0,1.0,0.0,0.46433393147586893,-0.8844077174287628
1.8561733525482766,-2.050708970642455,0.0,1.0,0.0,0.0,0.0,-2.7507285147045044,1.017257380151873
0.3484902466663322,-0.1505093233780774,0.0,1.0,0.0,0.0,0.0,0.2203025051866033,3.7286637450894218
0.4278419890811714,-0.33342085027864193,1.0,0.0,0.0,0.0,0.0,0.07012632709547917,-0.35684901293865906
0.9039524435702064,-0.7000350303445054,0.0,0.0,0.0,0.0,1.0,-0.08599969742597066,-2.368933374249788
1.8561733525482766,-2.4633622550409995,1.0,0.0,0.0,0.0,0.0,-2.68836433352266,-0.4181930483444826
-1.2385446016304513,0.7380371976925367,0.0,0.0,0.0,0.0,1.0,-0.13997329253525204,0.6369243606357423
-0.6037306623117379,1.7002854701193424,1.0,0.0,0.0,0.0,0.0,-0.38844917387816846,-0.13601048547767322
-1.0798411168007729,-0.7777002021469474,0.0,1.0,0.0,0.0,0.0,1.523686462724291,2.477245422810572
-0.20697195023754203,-3.147176912657538,0.0,1.0,0.0,0.0,0.0,-4.700796181857048,0.14617207738913618
-0.04826846540786368,0.6103772540670245,1.0,0.0,0.0,0.0,0.0,0.4992861172932913,-0.6267627687242968
