longitude,latitude,housing_median_age,total_rooms_log,total_bedrooms_log,population_log,households_log,median_income_log,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-1.345093348829769,1.051600743914467,1.8561733525482766,0.03669359493517947,-0.34524942523315394,-0.6072505491783193,-0.3481791543952351,1.0060047403376384,0.0,0.0,0.0,1.0,0.0
-0.9910833036823467,1.7957735217794226,-1.0798411168007729,-3.252931646812277,-2.9580621411328973,-2.8992753956403265,-3.2690232651634394,-2.646082721101761,0.0,1.0,0.0,0.0,0.0
0.6593015546809637,-0.7316057237996774,1.3800628980592415,-1.0730921187527738,-0.7442814047287916,-0.27610711558416473,-0.628846835148205,-0.022346073054867473,1.0,0.0,0.0,0.0,0.0
0.7540366371852084,-0.8626550180148904,-0.5243789198968988,-0.526014593040033,-0.3060119403201031,-0.4426931865348775,-0.40111607580228187,0.2101439182955416,1.0,0.0,0.0,0.0,0.0
-0.6021708597175838,0.19509999957932808,0.0310832770069755,-0.07274919506108099,-0.11290530562688884,-0.1141913838430901,-0.31085768978538675,-0.7647636129741833,1.0,0.0,0.0,0.0,0.0
1.2526423345759385,-1.1809175896804067,0.26913850425149305,0.2891025491284188,0.26067120991968007,0.1481893266871525,0.244784379055144,-0.5765452929435133,1.0,0.0,0.0,0.0,0.0
0.7839529790286462,-0.511630122795571,-2.111413768193682,0.4133913011963377,0.3483899786238309,0.3074183209707738,0.1440170127099654,0.3221420756797369,0.0,1.0,0.0,0.0,0.0
0.5894967570462613,-0.773728711225994,0.8246007011553673,-0.3164291980487793,-0.1356907464230993,0.01210690873233668,-0.12927201204942643,-0.4969409661987591,1.0,0.0,0.0,0.0,0.0
0.7590226941591112,-0.7316057237996774,0.6658972163256889,-1.3481950984828766,-1.032395466232213,-0.37371754239197164,-0.9771597282098677,-0.7450111672339493,1.0,0.0,0.0,0.0,0.0
1.2825586764193764,-1.3353685435769065,0.18978676183665386,0.8877859125779101,0.9749255712884715,0.7671803363831611,1.0413370987877013,-0.06247954912594515,1.0,0.0,0.0,0.0,0.0
0.7340924092895761,-0.8252123625248272,0.5071937314960105,-0.3076807682656015,-0.46013073768579155,-0.3437298648711254,-0.5184672389210154,0.03221641720326567,1.0,0.0,0.0,0.0,0.0
-1.3849818046210265,2.3480526902578185,-0.9211376319710947,0.4572611348285598,0.4259314667408205,0.465778642875738,0.4107699932567168,-1.1911419426419163,0.0,1.0,0.0,0.0,0.0
0.6842318395505059,-0.7830893750985106,1.8561733525482766,1.0452037262213063,1.132314335068608,1.4933305958116752,1.2008877283298953,-0.23212520870525338,1.0,0.0,0.0,0.0,0.0
0.7590226941591112,-0.8345730263973439,-1.0004893743859338,1.4466140561240504,1.1796639019918653,1.4532121267364193,1.2025114463841502,0.848207957215591,1.0,0.0,0.0,0.0,0.0
0.8288274917938137,-0.9328599970587537,-0.04826846540786368,-0.8750078297941178,0.020244650632415987,-0.4480027378386849,0.12708809332136226,-2.4240269002060164,1.0,0.0,0.0,0.0,0.0
0.5545943582289136,-0.7222450599271607,0.26913850425149305,1.4756328190250292,1.465071677885301,1.3166149312785451,1.4980619796371575,2.0151935251084527,1.0,0.0,0.0,0.0,0.0
0.7739808650808336,-0.7222450599271607,0.18978676183665386,0.3847982632322399,0.3728987663315877,0.4132932028264383,0.4191480257600359,0.24611664106003406,0.0,1.0,0.0,0.0,0.0
1.0831163974630886,-0.8018107028435405,0.5071937314960105,-1.3211815724868845,-1.4853190085003245,-0.7163235760323686,-1.6060670334052214,0.2902333382511439,0.0,1.0,0.0,0.0,0.0
0.599468870994081,-0.7830893750985106,1.0626559283998849,-0.11550217767571079,-0.31031988596997073,-0.4374032397728214,-0.2566161599718142,1.2664294379364567,1.0,0.0,0.0,0.0,0.0
0.7789669220547435,-0.8813763457599204,-0.2863236926523812,-0.1937743722318739,-0.04661031954043767,0.3446063657755463,-0.01596285891253414,0.057173396456307146,1.0,0.0,0.0,0.0,0.0
1.2626144485237512,-1.2604832325967832,-0.9211376319710947,1.2316881454412614,1.399785997264822,1.4380812424733944,1.475382471526796,-0.19986125312965838,1.0,0.0,0.0,0.0,0.0
-0.9611669618389088,1.3605026517074665,1.3007111556444024,0.5770665730427567,0.6023092249991272,0.27887979584581624,0.6191262186466238,-0.4842863500747906,0.0,1.0,0.0,0.0,0.0
0.7540366371852084,-0.8111713667160572,0.0310832770069755,0.23841901423712306,0.4542977439613782,0.8353813607356149,0.4950946616767215,-0.22824563615209786,1.0,0.0,0.0,0.0,0.0
0.9385207452197737,-0.9562616567400404,-0.2863236926523812,-0.5990931733031496,-0.50380836845974,-1.4661108087176258,-0.4869270417497674,-0.28600153359517355,1.0,0.0,0.0,0.0,0.0
0.7191342383678536,-0.6894827363733573,1.8561733525482766,0.39545569710375383,0.22225540973177002,0.6024139827910753,0.37389548609204715,0.31146807262797155,1.0,0.0,0.0,0.0,0.0
0.6593015546809637,-0.736286055735934,1.3800628980592415,0.21086937238961254,0.75963706765286,1.0949018412529061,0.7378618777478757,-0.8358277611675996,1.0,0.0,0.0,0.0,0.0
-1.2403861523777118,1.0750024035957535,1.142007670814724,-0.46332007633233296,-0.8403318225035521,-0.6866952054940118,-0.594842342628778,0.5448042609803152,0.0,0.0,0.0,1.0,0.0
-1.0309717594736114,1.9268228159946357,0.18978676183665386,-0.3287684969411269,-0.3946859745179275,-0.47124092631292075,-0.3624259981472016,-0.36699392049872537,0.0,1.0,0.0,0.0,0.0
1.2825586764193764,-1.34472920744942,0.4278419890811714,0.7098088888160772,0.8004867567565878,0.5245263390788308,0.7556359675035232,-0.6188434124896465,1.0,0.0,0.0,0.0,0.0
0.6144270419158034,-0.7409663876721907,1.8561733525482766,0.48294528048473334,0.5338125563225287,0.07623986820595982,0.5030009042954049,-0.19698321727141252,1.0,0.0,0.0,0.0,0.0
0.9385207452197737,-1.003064976102617,-1.952710283364004,1.4756328190250292,1.3258312946084567,1.4170118585360123,1.3766321184987553,2.0151935251084527,1.0,0.0,0.0,0.0,0.0
-1.2453722093516215,1.0188384203606637,-1.952710283364004,0.019491947033542206,-0.8218338339702655,-0.4077903084776062,-0.628846835148205,2.0151935251084527,0.0,0.0,0.0,1.0,0.0
0.6692736686287835,-0.8158516986523139,0.8246007011553673,-1.619948086497626,-1.7036835023659964,-1.2061035580597748,-1.6634180552610112,-2.092628822263522,1.0,0.0,0.0,0.0,0.0
0.6094409849418936,-0.7503270515447072,1.618118125303759,-1.0001426147105859,-1.1891857754737298,-1.245775953849925,-1.0066184444931665,-0.5223401895553065,1.0,0.0,0.0,0.0,0.0
1.1678793660195135,-1.3306882116406498,-0.20697195023754203,0.7529417790028524,1.075057009181804,0.43164273134755243,1.0395224744985454,-0.4213832583092771,0.0,0.0,0.0,0.0,1.0
1.2177399357585836,-1.3681308671307097,1.142007670814724,-0.8933514052512125,-0.28042815179555847,-0.7356991239018623,-0.48173636741113707,-1.1518671160507796,0.0,0.0,0.0,0.0,1.0
0.7191342383678536,-0.6848024044371007,1.6974698677185982,-0.4258555083219704,-0.3585667647486768,-0.14113047881547106,-0.2699876088199892,-0.15232979223427265,1.0,0.0,0.0,0.0,0.0
-1.5196053429165217,1.5523962610940296,-0.9211376319710947,-0.23542319617269652,0.1390809340764656,-0.7954493915673108,-0.3200984339567606,-1.4553885543624214,0.0,1.0,0.0,0.0,0.0
0.3102775665074584,0.47591991575478104,-0.8417858895562554,-0.6195971194127357,0.023679843132517017,-1.7705509819844871,-1.5508971947639614,-0.22776105370617158,0.0,1.0,0.0,0.0,0.0
-1.3401072918558592,0.8971497900179671,-1.8733585409491647,1.2628183277644802,1.5045944635545092,0.7082836638156921,1.4686439924825943,1.128543630485011,0.0,0.0,0.0,1.0,0.0
0.6742597256026862,-0.698843400245874,0.9039524435702064,0.07315117450174326,-0.1744759726505004,-0.1439958643446917,-0.06566546684446596,0.96947269676904,1.0,0.0,0.0,0.0,0.0
0.8437856627155361,-0.9188190012499804,-1.6353033137046473,1.3619947504106682,1.5045944635545092,1.1057328299082012,1.4980619796371575,-0.12942131077466798,1.0,0.0,0.0,0.0,0.0
0.6293852128375259,-0.773728711225994,1.618118125303759,-0.5098273736638276,-0.6378751675923353,-0.30951955496355704,-0.4611574134342603,-1.2241189732197866,1.0,0.0,0.0,0.0,0.0
0.6991900104722213,-0.8766960138236605,0.5865454739108498,-0.13544052709470678,0.7282308600144517,0.03126937389563987,0.6738795819211552,-2.1726438040130147,0.0,0.0,0.0,0.0,1.0
1.0532000556196437,-0.7784090431622539,-1.6353033137046473,1.4756328190250292,1.5045944635545092,1.4933305958116752,1.4980619796371575,0.8052607097598474,0.0,1.0,0.0,0.0,0.0
-1.3401072918558592,0.784821823547784,0.6658972163256889,0.3632397605848717,0.359333658819217,0.2842077762779954,0.3824885532476882,0.9960291252095659,0.0,0.0,0.0,0.0,1.0
0.6991900104722213,-0.8579746860786305,-0.12762020782270286,-2.0578400133107917,-1.6704142599256089,-1.7930426886019297,-2.0196898812829738,-1.4553885543624214,0.0,0.0,0.0,0.0,1.0
1.2426702206281188,-1.3540898713219365,-0.04826846540786368,-0.7116596570796967,-0.094185683452029,0.21892576420604445,0.024802814731741202,-2.0660485322800994,0.0,0.0,0.0,0.0,1.0
-1.1306928989517517,0.8129038151653306,-1.3178963440452904,1.4756328190250292,1.5045944635545092,1.4933305958116752,1.4980619796371575,0.9254099478430472,1.0,0.0,0.0,0.0,0.0
-0.8664318793346641,1.388584643325013,-0.5243789198968988,0.9342646015492116,1.0275752806142342,0.7549806476640173,0.9745369243826595,-0.5359316219508816,0.0,1.0,0.0,0.0,0.0
-0.8315294805173165,1.089043399404527,0.4278419890811714,-0.6348975212144488,-0.28042815179555847,-0.3804675774319748,-0.41095199096885815,-1.4139624422037136,0.0,1.0,0.0,0.0,0.0
0.8238414348199038,-0.8439336902698572,-0.44502717748205955,0.4993196394897891,0.6522071691752461,0.601561950481071,0.621550265877294,-0.20452698452779103,1.0,0.0,0.0,0.0,0.0
1.2227259927324936,-0.3571791688990678,-0.6037306623117379,0.6771187534873361,0.6874533210525869,0.48439738817169165,0.4871450969644794,-0.8931397198416545,0.0,1.0,0.0,0.0,0.0
0.7191342383678536,-0.792450038971024,0.5865454739108498,-0.05366832449369229,-0.2346594192930881,-0.3063036337770178,-0.1621525566275771,0.0788050887549161,1.0,0.0,0.0,0.0,0.0
-1.2703024942211567,0.6210102057787675,-0.12762020782270286,-1.0058422854962799,-1.1124186543140975,-1.0147941617680656,-1.330353307980014,0.6713551296448955,0.0,0.0,0.0,0.0,1.0
0.7590226941591112,-0.7409663876721907,-0.04826846540786368,0.07514934028655065,0.5883990539399663,1.4933305958116752,0.6738795819211552,-0.6922271862770428,1.0,0.0,0.0,0.0,0.0
-1.3401072918558592,1.0375597481056935,1.8561733525482766,-0.18574961264133086,-0.16663596160486308,-0.37540207202406933,-0.09315084507890102,-0.6002129698744825,0.0,0.0,0.0,1.0,0.0
0.5545943582289136,-0.680122072500844,0.9833041859850457,-0.8530482228030433,-1.0975385400775866,-1.1471367050486325,-0.9918143167516343,0.8554157434758656,1.0,0.0,0.0,0.0,0.0
-0.926264563021554,1.4353879626875898,-0.2863236926523812,0.20784230075463067,-0.03942686392068376,0.08604447302041567,0.06800576678329263,-0.016547374883554653,0.0,1.0,0.0,0.0,0.0
-1.100776557108314,1.0984040632770435,-0.8417858895562554,0.8381774968359216,0.359333658819217,0.5766299823804881,0.4603274770070282,1.1452032572846222,0.0,1.0,0.0,0.0,0.0
0.7041760674461311,-0.7596877154172206,1.0626559283998849,-1.0715956935962652,-0.6217618705830239,0.10906497121561005,-0.5781343814231088,-0.7966664329374296,1.0,0.0,0.0,0.0,0.0
1.207767821810771,-1.3540898713219365,-0.44502717748205955,0.2891025491284188,0.5143366268635905,0.004369577845566632,0.46303165659709944,-0.38849591368340497,0.0,0.0,0.0,0.0,1.0
0.6443433837592413,-0.7222450599271607,0.8246007011553673,0.1203459025701105,0.4846261551714722,0.07746911949290808,0.4684249413585214,-0.409642362043827,1.0,0.0,0.0,0.0,0.0
-1.5046471719947991,1.1545680465121335,-0.44502717748205955,1.4756328190250292,1.5045944635545092,1.4933305958116752,1.4980619796371575,0.996528720445563,1.0,0.0,0.0,0.0,0.0
-1.2004976965864542,1.014158088424407,-0.9211376319710947,-2.075960084912524,-2.3405220138889824,-2.889495888132317,-2.373650669918191,0.7628504178186828,1.0,0.0,0.0,0.0,0.0
0.8338135487677235,-0.8720156818874037,-0.20697195023754203,1.0708084154032627,1.3258312946084567,1.4933305958116752,1.3178875782090183,-0.3344978175674915,1.0,0.0,0.0,0.0,0.0
-0.8115852526216841,1.009477756488147,1.3007111556444024,-2.3988683277505434,-2.323264551625262,-2.6981864918406067,-2.4723820852052496,-1.749372178152538,0.0,1.0,0.0,0.0,0.0
-0.8315294805173165,1.1171253910220735,0.0310832770069755,0.2839427391272798,-0.3541141245199132,-0.3586452460663587,-0.3062592963000683,1.520469596069048,0.0,1.0,0.0,0.0,0.0
0.544622244281101,-0.7456467196084506,1.3007111556444024,-0.5725587464831855,-0.9700384748207536,-1.3991339062545651,-0.8991031965410092,1.6567622688424417,1.0,0.0,0.0,0.0,0.0
0.9534789161414962,-0.942220660931267,-1.555951571289808,1.4756328190250292,1.5045944635545092,1.4723679261335527,1.4980619796371575,0.5081248789137832,1.0,0.0,0.0,0.0,0.0
0.7889390360025561,-0.9234993331862371,0.4278419890811714,0.8635803990738343,0.6830938602812966,0.4592044943300219,0.7016467822451009,0.718562647443744,1.0,0.0,0.0,0.0,0.0
1.1030606253587139,-0.773728711225994,1.221359413229563,-1.1156470963260552,-0.9037434887343011,-0.7227530211698976,-0.8250327667572063,-1.5248709529422153,0.0,1.0,0.0,0.0,0.0
-0.10356516232685374,0.5086822393085844,1.8561733525482766,-4.08266473466099,-3.891389280828752,-2.492030410490765,-3.2690232651634394,-1.226949125031628,0.0,1.0,0.0,0.0,0.0
-0.8514737084129488,1.16392871038465,-0.6830824047265771,0.6391938538808447,0.30377499460164314,0.33025882668599504,0.33310748438496773,0.810785003957478,0.0,1.0,0.0,0.0,0.0
0.6942039534983185,-0.8486140222061171,1.142007670814724,0.38158533267743305,-0.021621532308289948,-0.12547248375941597,0.19039330618829922,1.4382856623638842,0.0,0.0,0.0,0.0,1.0
-0.28804927036141903,-0.4835481311780243,-0.9211376319710947,-1.1094889723691357,-1.1502971097327594,-1.335148764356575,-0.8316123332726284,-0.35359037625060946,0.0,0.0,0.0,0.0,1.0
-0.6271011445871189,0.8222644790378439,-1.7146550561194864,0.45063901824276315,0.3483899786238309,0.31368374912107333,0.3767655007372897,-0.6558248907359882,0.0,1.0,0.0,0.0,0.0
1.1977957078629513,-1.3494095393856798,-0.9211376319710947,-1.4755733574846568,-0.7212257696494414,-1.7396442487484767,-0.7797928272770739,-0.6335317942072576,0.0,0.0,0.0,0.0,1.0
1.2476562776020286,-1.17155692580789,-0.7624341471414162,0.3751375236109124,0.24601542281874497,0.3848249305615911,0.37101978261326046,0.004807715939195283,1.0,0.0,0.0,0.0,0.0
-1.3251491209341366,1.032879416169437,0.6658972163256889,-2.5434390019847997,-2.9580621411328973,-3.455857396893567,-3.0403364649723494,0.7934500577743212,0.0,0.0,0.0,1.0,0.0
-2.2076812053157338,2.455700324791745,-0.04826846540786368,-0.447829928458182,-0.3146405959218954,-0.4409276998209591,-0.31085768978538675,-0.791703114736595,1.0,0.0,0.0,0.0,0.0
-1.6841452230554617,2.3995363415566553,0.0310832770069755,-0.29552304315452754,-0.49398854319029384,-0.5471016199342411,-0.5291348747048672,-0.16429231597255306,0.0,1.0,0.0,0.0,0.0
0.654315497707061,-0.8345730263973439,0.0310832770069755,0.35233619419720097,0.23121084345790407,0.9312798329975834,0.2880948170804471,0.13010993164363316,1.0,0.0,0.0,0.0,0.0
-1.1606092407951967,0.4244362644559478,0.8246007011553673,1.4120761852106163,1.0084903871912296,0.685959681800657,0.8743069781212492,1.1420517510942054,0.0,0.0,0.0,0.0,1.0
-1.1855395256647316,0.9673547690618304,-1.7940067985343255,1.4756328190250292,1.3439809794009387,1.4933305958116752,1.4537082393906795,1.7356054771949192,1.0,0.0,0.0,0.0,0.0
0.6991900104722213,-0.7222450599271607,-1.6353033137046473,-0.8377497884308438,-0.6487171397812691,-1.3318589987617502,-0.7297605613351251,0.7733150238641764,1.0,0.0,0.0,0.0,0.0
0.8836741185067937,-0.8954173415686938,-0.7624341471414162,1.4128529147496263,1.5045944635545092,1.3473276247923052,1.4980619796371575,0.02118229745040595,1.0,0.0,0.0,0.0,0.0
0.7141481813939438,-0.8766960138236605,0.5865454739108498,1.0933661393521057,1.5045944635545092,0.7867859052033608,1.4980619796371575,-0.006074665404917152,0.0,0.0,0.0,0.0,1.0
-1.320163063960234,0.8597071345279038,0.7452489587405281,-0.3474813780435901,-0.06472531699025301,-0.32570834062292175,-0.004730865287900933,-0.5183592825082846,0.0,0.0,0.0,0.0,1.0
-1.1955116396125514,1.27625667685483,-0.6037306623117379,0.5747297200479021,0.7004540479539522,0.8640504971862308,0.7243869332312582,-0.4826989460921371,0.0,1.0,0.0,0.0,0.0
-1.0559020443431464,1.0843630674682703,0.3484902466663322,0.243747044139749,0.11671977347549743,0.3312884295237292,0.257291283494182,-0.16957961554367484,0.0,1.0,0.0,0.0,0.0
1.1230048532543462,-0.9234993331862371,-0.12762020782270286,1.096605770862582,1.2772664631190545,1.263380217582404,1.1646982981138696,-1.28175010886251,1.0,0.0,0.0,0.0,0.0
-1.3251491209341366,1.1077647271495568,-1.0004893743859338,0.04623604099359955,-0.40846470892479575,0.06388899613834598,-0.34346112770047854,1.2627853394193127,0.0,0.0,0.0,1.0,0.0
-1.1955116396125514,0.803543151292814,0.4278419890811714,-0.21322135433323172,-0.3946859745179275,-0.1141913838430901,-0.3720022172726231,0.5908603145346328,1.0,0.0,0.0,0.0,0.0
-0.9412227339432765,1.3464616558986966,-0.20697195023754203,0.1080436724057181,0.6183718103692012,0.8303047439284093,0.5264643579745757,-2.028622379387683,0.0,1.0,0.0,0.0,0.0
0.8437856627155361,-0.9515813248037837,1.0626559283998849,-0.6206845407935093,-0.5796437502974969,-1.025367584570943,-0.6461527094964407,0.810785003957478,1.0,0.0,0.0,0.0,0.0
0.9086044033763288,-0.8673353499511471,-1.952710283364004,1.4756328190250292,1.5045944635545092,1.4933305958116752,1.4980619796371575,2.0151935251084527,1.0,0.0,0.0,0.0,0.0
-1.4099120894905617,0.9860760968068604,1.8561733525482766,-0.09059341569947534,-0.007532161428083482,0.38284059189666164,-0.06956021261989516,0.44446171020134867,0.0,0.0,0.0,1.0,0.0
0.7041760674461311,-0.7503270515447072,1.3800628980592415,-1.487559603452346,-1.3297480799650596,-0.746577629372327,-1.3872544021131603,0.035063260235168356,1.0,0.0,0.0,0.0,0.0
0.24047276887275593,-0.1465642317674781,-1.952710283364004,1.4756328190250292,1.1161832132523732,1.4885202086835736,1.2170437074247669,1.5575814058587047,0.0,1.0,0.0,0.0,0.0
-1.0060414746040691,0.5788872183524509,-0.6037306623117379,0.7459126515294524,0.5860677368296131,0.7488416247216905,0.6142659396285288,0.7029286468151504,1.0,0.0,0.0,0.0,0.0
0.11582134452507342,0.26530497862319136,-0.20697195023754203,0.2931027793251428,0.49459705584411884,0.38581607019783154,0.3565551370705262,-1.5763883036245319,0.0,1.0,0.0,0.0,0.0
0.624399155863616,-0.7503270515447072,1.8561733525482766,0.32916178405845986,-0.0574522917293702,-0.13541684297939055,-0.06566546684446596,0.062439847146758,1.0,0.0,0.0,0.0,0.0
0.8138693208720912,-0.8532943541423739,0.5071937314960105,-0.8364823464859679,-1.2130267186349228,-1.1442511204134516,-1.2142279936287952,0.4651475431092993,1.0,0.0,0.0,0.0,0.0
-1.2802746081689764,0.8550268025916472,0.7452489587405281,-0.36372015020147147,-0.4745450745764015,0.26816402197848116,-0.30167543172833144,-0.32940369671316966,0.0,0.0,0.0,1.0,0.0
-1.100776557108314,1.7957735217794226,0.8246007011553673,-0.8517670230061525,-1.2210611110912568,-1.4234468436787269,-1.2314995301128597,-0.09483171236526707,0.0,1.0,0.0,0.0,0.0
-0.427658865630824,-0.3197365134090079,0.4278419890811714,-0.6795463334282994,-0.5590322616808605,-0.16130957700909182,-0.5184672389210154,-0.4281243051797662,1.0,0.0,0.0,0.0,0.0
0.5944828140201711,-0.7830893750985106,1.221359413229563,-0.8620492190078262,-1.173505640072216,-1.0960650377960928,-1.0751725485053887,1.354471565668642,1.0,0.0,0.0,0.0,0.0
-1.4148981464644714,1.0001170926156338,1.8561733525482766,-0.6727586226153491,0.17044211142037083,-0.29989336676513223,0.22899758639635498,-1.0594425779820293,0.0,0.0,0.0,1.0,0.0
1.1878235939151387,-1.30728655195936,-0.5243789198968988,0.7807145566578164,0.6023092249991272,0.23111896365070111,0.5797802972436381,0.7068450426698786,0.0,0.0,0.0,0.0,1.0
0.8437856627155361,-0.8532943541423739,-0.3656754350672204,-0.6570459987917214,-0.9974240410151308,-0.6515226536701586,-0.7990088953575378,0.8399279861873593,1.0,0.0,0.0,0.0,0.0
-1.1157347280300292,1.9081014882496057,1.0626559283998849,0.5516221831605777,0.7408746260056079,0.7618557504777889,0.8055559473937894,-1.7248150909508615,0.0,1.0,0.0,0.0,0.0
0.8687159475850712,-0.04827726110606824,-1.3972480864601298,-0.20022707714605004,-0.40385731633382366,-0.5244796927779043,-0.39622301237810437,0.8474431692594071,0.0,1.0,0.0,0.0,0.0
0.8338135487677235,-0.8486140222061171,-1.555951571289808,-0.7830282185770273,-0.18235836234003966,-0.5817186881140695,-0.26105963030613716,-2.2125335762455474,1.0,0.0,0.0,0.0,0.0
0.5944828140201711,-0.7456467196084506,-0.2863236926523812,0.4714198588782723,0.755488448803689,0.04516072570115987,0.760045672813512,0.2900595895203122,1.0,0.0,0.0,0.0,0.0
1.2476562776020286,-1.3868521948757397,-0.7624341471414162,0.8338990289202738,1.3823218538949613,1.491270978719738,1.4980619796371575,-1.944291866142878,0.0,0.0,0.0,0.0,1.0
-1.2304140384298992,1.0562810758507235,0.26913850425149305,0.4002255038604192,0.21625441960877897,-0.16130957700909182,0.2819862104555542,0.6376366857129079,0.0,0.0,0.0,1.0,0.0
1.1878235939151387,-0.698843400245874,-0.8417858895562554,-0.11550217767571079,-0.7384832319131607,-0.5585479574134109,-0.6060888480183292,1.9007526236389194,0.0,1.0,0.0,0.0,0.0
-1.2453722093516215,1.070322071659497,0.5071937314960105,0.9845297595030318,0.7303457821283632,0.7255831222537757,0.768825075883911,0.8473953633257266,0.0,0.0,0.0,1.0,0.0
